symmetric_ratio,mean_asymmetry,max_asymmetry,instance_type,mutation_type,city_size,distribution,generation_type,range,iteration,generation,optimal_cost
0.0,9964.071264367816,43952.0,hardest,swap,30,lognormal,asymmetric,0.4,5014,244,315169.0
0.0,9943.46896551724,43952.0,hardest,swap,30,lognormal,asymmetric,0.4,5340,248,315169.0
0.0,9950.080459770115,43952.0,hardest,swap,30,lognormal,asymmetric,0.4,5374,250,315169.0
0.0,9995.542528735632,43952.0,hardest,swap,30,lognormal,asymmetric,0.4,5463,252,315169.0
0.0,9936.002298850575,43952.0,hardest,swap,30,lognormal,asymmetric,0.4,5596,254,315169.0
0.0,9930.963218390805,43952.0,hardest,swap,30,lognormal,asymmetric,0.4,5597,255,315169.0
0.0,9975.422988505747,43952.0,hardest,swap,30,lognormal,asymmetric,0.4,5613,257,315169.0
0.0,9963.354022988506,43952.0,hardest,swap,30,lognormal,asymmetric,0.4,5622,262,315169.0
0.0,9904.954022988506,43952.0,hardest,swap,30,lognormal,asymmetric,0.4,5700,265,315169.0
0.0,9930.034482758621,43952.0,hardest,swap,30,lognormal,asymmetric,0.4,6174,267,315169.0
0.0,9943.983908045977,43952.0,hardest,swap,30,lognormal,asymmetric,0.4,6176,279,315169.0
0.0,9943.983908045977,39799.0,hardest,swap,30,lognormal,asymmetric,0.4,7051,284,315169.0
0.0,9979.47816091954,39799.0,hardest,swap,30,lognormal,asymmetric,0.4,7880,285,315901.0
0.0,9993.72643678161,39799.0,hardest,swap,30,lognormal,asymmetric,0.4,8194,287,315901.0
0.0,9973.698850574712,39799.0,hardest,swap,30,lognormal,asymmetric,0.4,8195,290,315901.0
0.0,9909.082758620689,39799.0,hardest,swap,30,lognormal,asymmetric,0.4,8282,293,315901.0
0.0,9899.059770114942,39799.0,hardest,swap,30,lognormal,asymmetric,0.4,8772,295,315901.0
0.0,9909.887356321839,39799.0,hardest,swap,30,lognormal,asymmetric,0.4,8773,296,315901.0
0.0,9981.937931034483,39799.0,hardest,swap,30,lognormal,asymmetric,0.4,8782,297,315901.0
0.0,9981.937931034483,39799.0,hardest,swap,30,lognormal,asymmetric,0.4,8822,319,315901.0
0.0,9977.64827586207,39799.0,hardest,swap,30,lognormal,asymmetric,0.4,8825,332,315901.0
0.0,10011.220689655172,39799.0,hardest,swap,30,lognormal,asymmetric,0.4,9638,334,315901.0
0.0,10011.220689655172,39799.0,hardest,swap,30,lognormal,asymmetric,0.4,9700,338,315901.0
0.0,10002.232183908047,39799.0,hardest,swap,30,lognormal,asymmetric,0.4,10375,345,315901.0
0.0,10015.887356321839,39799.0,hardest,swap,30,lognormal,asymmetric,0.4,10413,357,315901.0
0.0,10014.20459770115,39799.0,hardest,swap,30,lognormal,asymmetric,0.4,10415,366,315901.0
0.0,9998.04827586207,39799.0,hardest,swap,30,lognormal,asymmetric,0.4,10417,370,315901.0
0.0,10054.259770114943,39799.0,hardest,swap,30,lognormal,asymmetric,0.4,10434,373,315901.0
0.0,10039.88275862069,39799.0,hardest,swap,30,lognormal,asymmetric,0.4,10438,375,315901.0
0.0,10059.813793103449,39799.0,hardest,swap,30,lognormal,asymmetric,0.4,11630,383,316299.0
0.0,10068.880459770115,39799.0,hardest,swap,30,lognormal,asymmetric,0.4,11639,396,316299.0
0.0,10017.197701149425,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,12689,398,316299.0
0.0,10001.868965517242,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,13192,401,316299.0
0.0,10001.868965517242,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,13196,407,316299.0
0.0,10032.774712643679,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,13704,412,316299.0
0.0,10032.774712643679,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,13768,416,316299.0
0.0,10032.774712643679,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,13772,420,316299.0
0.0,10034.977011494253,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,13786,421,316299.0
0.0,10027.519540229885,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,13788,425,316299.0
0.0,10027.519540229885,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,13836,431,316299.0
0.0,10027.519540229885,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,15712,433,318970.0
0.0,9991.616091954023,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,15727,444,318970.0
0.0,10021.71264367816,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,16361,449,318899.0
0.0,10120.177011494254,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,16376,457,318899.0
0.0,10120.177011494254,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,17559,460,318704.0
0.0,10088.167816091955,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,17726,461,318704.0
0.0,10093.23908045977,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,17731,462,318704.0
0.0,10097.731034482758,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,18609,463,318704.0
0.0,10051.88275862069,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,18728,464,318704.0
0.0,10112.751724137932,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,19660,465,318704.0
0.0,10070.475862068966,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,19688,468,318704.0
0.0,10076.103448275862,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,19790,469,318704.0
0.0,10143.101149425287,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,19794,472,318704.0
0.0,10143.101149425287,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,19814,473,318704.0
0.0,10143.101149425287,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,20223,475,318899.0
0.0,10143.101149425287,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,20287,479,318899.0
0.0,10166.885057471265,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,20303,483,318899.0
0.0,10165.298850574713,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,20618,485,318899.0
0.0,10192.581609195402,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,20655,499,318899.0
0.0,10198.710344827587,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,20678,500,318899.0
0.0,10291.32643678161,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,20691,502,318899.0
0.0,10291.32643678161,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,21168,511,318899.0
0.0,10288.825287356321,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,22811,513,318899.0
0.0,10332.889655172414,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,24280,517,318899.0
0.0,10332.889655172414,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,24335,518,318899.0
0.0,10296.310344827587,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,24345,522,318899.0
0.0,10265.47816091954,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,24347,528,318899.0
0.0,10318.131034482758,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,24848,530,318899.0
0.0,10335.891954022989,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,24896,536,318899.0
0.0,10335.891954022989,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,25061,541,318899.0
0.0,10392.108045977011,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,25567,546,318899.0
0.0,10378.471264367816,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,25991,547,318899.0
0.0,10378.471264367816,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,25992,555,318899.0
0.0,10356.935632183908,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,25994,559,318899.0
0.0,10356.935632183908,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,26000,569,318899.0
0.0,10331.289655172413,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,26009,572,318899.0
0.0,10331.289655172413,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,31706,577,319111.0
0.0,10330.618390804597,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,36524,596,319111.0
0.0,10330.618390804597,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,36784,599,319111.0
0.0,10325.87356321839,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,37080,608,319111.0
0.0,10325.87356321839,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,37081,612,319111.0
0.0,10325.87356321839,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,37490,613,319111.0
0.0,10337.151724137932,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,38380,636,319111.0
0.0,10343.901149425288,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,38391,642,319111.0
0.0,10336.668965517241,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,38392,646,319111.0
0.0,10298.172413793103,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,38593,651,319111.0
0.0,10254.774712643679,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,38611,657,319111.0
0.0,10225.983908045977,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,38630,664,319111.0
0.0,10225.983908045977,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,44356,665,319111.0
0.0,10254.50804597701,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,44359,677,319111.0
0.0,10276.751724137932,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,44373,678,319111.0
0.0,10276.751724137932,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,44476,679,319111.0
0.0,10275.510344827586,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,44509,690,319111.0
0.0,10275.510344827586,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,54752,692,320102.0
0.0,10275.510344827586,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,54797,696,320102.0
0.0,10333.891954022989,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,55724,700,320102.0
0.0,10328.218390804597,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,55761,710,320102.0
0.0,10254.416091954023,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,62482,714,320673.0
0.0,10254.416091954023,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,62490,715,320673.0
0.0,10260.742528735633,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,62492,728,320673.0
0.0,10260.742528735633,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,62508,729,320673.0
0.0,10260.742528735633,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,62509,736,320673.0
0.0,10245.31724137931,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,62635,738,320673.0
0.0,10253.285057471265,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,63011,740,320673.0
0.0,10253.285057471265,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,63012,741,320673.0
0.0,10256.632183908046,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,63050,757,320673.0
0.0,10199.344827586207,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,63061,760,320673.0
0.0,10199.344827586207,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,63133,762,320732.0
0.0,10167.436781609196,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,64083,765,320732.0
0.0,10167.436781609196,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,70443,768,320732.0
0.0,10140.383908045977,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,70445,770,320732.0
0.0,10144.452873563218,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,71413,779,320732.0
0.0,10144.452873563218,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,72720,789,320732.0
0.0,10177.124137931034,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,72747,796,320732.0
0.0,10165.303448275861,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,72758,806,320732.0
0.0,10149.864367816092,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,74063,816,320732.0
0.0,10117.091954022988,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,74064,818,320732.0
0.0,10058.92183908046,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,74067,819,320732.0
0.0,10039.013793103448,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,74098,824,320732.0
0.0,10054.416091954023,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,74106,825,320732.0
0.0,10026.305747126436,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,74111,828,320732.0
0.0,10014.728735632183,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,74395,832,320732.0
0.0,9974.68275862069,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,74507,833,320732.0
0.0,9935.068965517241,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,78678,834,320732.0
0.0,9970.393103448276,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,78691,837,320732.0
0.0,10038.788505747127,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,78845,838,320732.0
0.0,10030.917241379311,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,80026,844,320732.0
0.0,10031.689655172413,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,84769,855,320732.0
0.0,10031.689655172413,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,84776,857,320732.0
0.0,10027.211494252873,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,86633,860,322487.0
0.0,9935.216091954024,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,87444,865,322487.0
0.0,9950.416091954023,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,99127,867,323039.0
0.0,9891.151724137932,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,99443,869,323039.0
0.0,9933.068965517241,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,99444,872,323039.0
0.0,9932.011494252874,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,109025,884,323269.0
0.0,9959.809195402298,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,112476,887,323595.0
0.0,9946.825287356321,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,112518,892,323595.0
0.0,9979.524137931034,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,152589,893,324473.0
0.0,9992.622988505747,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,152602,894,324473.0
0.0,9992.622988505747,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,153308,896,324473.0
0.0,9991.919540229885,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,153463,897,324473.0
0.0,9991.919540229885,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,153470,899,324473.0
0.0,9985.032183908046,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,153509,909,324473.0
0.0,9969.832183908045,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,153512,910,324473.0
0.0,9972.806896551725,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,153535,911,324473.0
0.0,9985.225287356321,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,153551,912,324473.0
0.0,9985.225287356321,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,160515,914,324473.0
0.0,9966.250574712643,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,191534,926,324473.0
0.0,9923.335632183907,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,193223,929,324473.0
0.0,9926.894252873562,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,193596,940,324473.0
0.0,9928.291954022989,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,194327,941,324599.0
0.0,9955.933333333332,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,194443,943,324599.0
0.0,9966.36091954023,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,199988,947,324599.0
0.0,9966.36091954023,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,199989,948,324599.0
0.0,9966.36091954023,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,200009,951,324599.0
0.0,10007.767816091953,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,200016,955,324599.0
0.0,10045.80459770115,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,201016,956,324599.0
0.0,10015.252873563219,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,201048,962,324599.0
0.0,9992.264367816091,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,201065,974,324599.0
0.0,9968.645977011494,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,205244,976,324599.0
0.0,9987.0,39559.0,hardest,swap,30,lognormal,asymmetric,0.4,205250,982,324599.0
0.0,9996.898850574713,41712.0,hardest,swap,30,lognormal,asymmetric,0.4,205253,983,324599.0
0.0,10070.370114942529,41712.0,hardest,swap,30,lognormal,asymmetric,0.4,205266,984,324599.0
0.0,10037.445977011494,41712.0,hardest,swap,30,lognormal,asymmetric,0.4,205269,985,324599.0
0.0,10030.53103448276,41712.0,hardest,swap,30,lognormal,asymmetric,0.4,205463,986,324599.0
0.0,10030.53103448276,41712.0,hardest,swap,30,lognormal,asymmetric,0.4,218038,990,324934.0
0.0,10030.53103448276,41712.0,hardest,swap,30,lognormal,asymmetric,0.4,219798,993,324934.0
0.0,10030.53103448276,41712.0,hardest,swap,30,lognormal,asymmetric,0.4,222884,999,324934.0
0.0,51629.56842105263,475019.0,initial,scramble,20,lognormal,asymmetric,1.2,50,0,
0.0,51629.56842105263,475019.0,hardest,scramble,20,lognormal,asymmetric,1.2,0,0,
0.0,51629.56842105263,475019.0,hardest,scramble,20,lognormal,asymmetric,1.2,50,1,81092.0
0.0,52455.084210526315,422904.0,hardest,scramble,20,lognormal,asymmetric,1.2,68,2,92594.0
0.0,54851.073684210525,446530.0,hardest,scramble,20,lognormal,asymmetric,1.2,144,4,91319.0
0.0,51179.84210526316,470661.0,hardest,scramble,20,lognormal,asymmetric,1.2,355,5,95649.0
0.0,50067.926315789475,384030.0,hardest,scramble,20,lognormal,asymmetric,1.2,589,40,100588.0
0.0,51444.926315789475,454452.0,hardest,scramble,20,lognormal,asymmetric,1.2,592,536,97280.0
0.0,50609.95789473684,464292.0,hardest,scramble,20,lognormal,asymmetric,1.2,720,725,104252.0
0.0,17531032.889473684,838874239.0,initial,inplace,20,lognormal,asymmetric,4.2,18,0,
0.0,17531032.889473684,838874239.0,hardest,inplace,20,lognormal,asymmetric,4.2,0,0,
0.0,17531032.889473684,838874239.0,hardest,inplace,20,lognormal,asymmetric,4.2,18,1,1361.0
0.0,17437335.952631578,838874239.0,hardest,inplace,20,lognormal,asymmetric,4.2,24,4,1778.0
0.0,17437349.694736842,838874239.0,hardest,inplace,20,lognormal,asymmetric,4.2,33,14,1778.0
0.0,17437353.636842106,838874239.0,hardest,inplace,20,lognormal,asymmetric,4.2,39,29,1778.0
0.0,17437351.668421052,838874239.0,hardest,inplace,20,lognormal,asymmetric,4.2,89,33,1913.0
0.0,17437384.515789475,838874239.0,hardest,inplace,20,lognormal,asymmetric,4.2,92,91,1913.0
0.0,17437381.347368423,838874239.0,hardest,inplace,20,lognormal,asymmetric,4.2,96,121,1991.0
0.0,17436410.3,838874239.0,hardest,inplace,20,lognormal,asymmetric,4.2,97,122,1973.0
0.0,17436410.494736843,838874239.0,hardest,inplace,20,lognormal,asymmetric,4.2,116,130,1973.0
0.0,17379703.0,838874239.0,hardest,inplace,20,lognormal,asymmetric,4.2,119,197,1973.0
0.0,17379764.152631577,838874239.0,hardest,inplace,20,lognormal,asymmetric,4.2,120,199,1973.0
0.0,17379752.547368422,838874239.0,hardest,inplace,20,lognormal,asymmetric,4.2,121,223,1973.0
0.0,17379752.60526316,838874239.0,hardest,inplace,20,lognormal,asymmetric,4.2,159,229,1973.0
0.0,17379765.968421053,838874239.0,hardest,inplace,20,lognormal,asymmetric,4.2,160,230,1973.0
0.0,17385262.157894738,838874239.0,hardest,inplace,20,lognormal,asymmetric,4.2,213,233,1991.0
0.0,17388615.9,838874239.0,hardest,inplace,20,lognormal,asymmetric,4.2,218,266,1991.0
0.0,23093638.178947367,1083954240.0,hardest,inplace,20,lognormal,asymmetric,4.2,223,267,2024.0
0.0,23100253.005263157,1083954240.0,hardest,inplace,20,lognormal,asymmetric,4.2,224,286,2024.0
0.0,23100241.194736842,1083954240.0,hardest,inplace,20,lognormal,asymmetric,4.2,329,292,2024.0
0.0,23098263.489473686,1083578476.0,hardest,inplace,20,lognormal,asymmetric,4.2,330,303,2024.0
0.0,23098255.615789473,1083578476.0,hardest,inplace,20,lognormal,asymmetric,4.2,337,305,2024.0
0.0,23098288.021052632,1083578476.0,hardest,inplace,20,lognormal,asymmetric,4.2,341,315,2024.0
0.0,23098685.36842105,1083578476.0,hardest,inplace,20,lognormal,asymmetric,4.2,357,360,2024.0
0.0,23098667.6,1083578476.0,hardest,inplace,20,lognormal,asymmetric,4.2,362,368,2024.0
0.0,23098915.163157895,1083578476.0,hardest,inplace,20,lognormal,asymmetric,4.2,366,381,2024.0
0.0,23098942.57894737,1083578476.0,hardest,inplace,20,lognormal,asymmetric,4.2,368,413,2024.0
0.0,23101574.063157894,1083578476.0,hardest,inplace,20,lognormal,asymmetric,4.2,369,428,2024.0
0.0,23099020.505263157,1083578476.0,hardest,inplace,20,lognormal,asymmetric,4.2,371,436,2024.0
0.0,22939908.557894737,1083578476.0,hardest,inplace,20,lognormal,asymmetric,4.2,379,442,2024.0
0.0,22939881.789473683,1083578476.0,hardest,inplace,20,lognormal,asymmetric,4.2,388,463,2024.0
0.0,22939921.210526317,1083578476.0,hardest,inplace,20,lognormal,asymmetric,4.2,390,467,2024.0
0.0,22776309.40526316,1083578476.0,hardest,inplace,20,lognormal,asymmetric,4.2,391,517,2024.0
0.0,22782489.763157893,1083578476.0,hardest,inplace,20,lognormal,asymmetric,4.2,398,554,2038.0
0.0,22788763.110526316,1083578476.0,hardest,inplace,20,lognormal,asymmetric,4.2,402,558,2038.0
0.0,22757595.305263158,1083578476.0,hardest,inplace,20,lognormal,asymmetric,4.2,406,580,2038.0
0.0,22757537.40526316,1083578476.0,hardest,inplace,20,lognormal,asymmetric,4.2,413,614,2038.0
0.0,22757567.047368422,1083578476.0,hardest,inplace,20,lognormal,asymmetric,4.2,471,616,2038.0
0.0,22758540.87894737,1083578476.0,hardest,inplace,20,lognormal,asymmetric,4.2,472,646,2038.0
0.0,22808499.357894737,1083578476.0,hardest,inplace,20,lognormal,asymmetric,4.2,474,652,2038.0
0.0,22654049.236842107,1083578476.0,hardest,inplace,20,lognormal,asymmetric,4.2,476,653,2038.0
0.0,22652164.06842105,1083578476.0,hardest,inplace,20,lognormal,asymmetric,4.2,477,664,2038.0
0.0,22653282.63157895,1083578476.0,hardest,inplace,20,lognormal,asymmetric,4.2,479,702,2038.0
0.0,22652943.305263158,1083578476.0,hardest,inplace,20,lognormal,asymmetric,4.2,481,734,2038.0
0.0,22652919.12105263,1083578476.0,hardest,inplace,20,lognormal,asymmetric,4.2,482,743,2038.0
0.0,22650079.042105265,1083578476.0,hardest,inplace,20,lognormal,asymmetric,4.2,552,753,2038.0
0.0,22650077.805263158,1083578476.0,hardest,inplace,20,lognormal,asymmetric,4.2,559,772,2038.0
0.0,22643895.27894737,1083578476.0,hardest,inplace,20,lognormal,asymmetric,4.2,560,778,2038.0
0.0,22643916.92105263,1083578476.0,hardest,inplace,20,lognormal,asymmetric,4.2,563,808,2038.0
0.0,22644306.978947368,1083578476.0,hardest,inplace,20,lognormal,asymmetric,4.2,567,812,2038.0
0.0,22642722.857894737,1083578476.0,hardest,inplace,20,lognormal,asymmetric,4.2,568,857,2038.0
0.0,22647230.89473684,1083578476.0,hardest,inplace,20,lognormal,asymmetric,4.2,571,910,2038.0
0.0,22657144.57368421,1083578476.0,hardest,inplace,20,lognormal,asymmetric,4.2,572,914,2038.0
0.0,22657096.084210526,1083578476.0,hardest,inplace,20,lognormal,asymmetric,4.2,574,919,2038.0
0.0,402882.3210526316,14170467.0,initial,scramble,20,lognormal,asymmetric,2.4,50,0,
0.0,402882.3210526316,14170467.0,hardest,scramble,20,lognormal,asymmetric,2.4,0,0,
0.0,402882.3210526316,14170467.0,hardest,scramble,20,lognormal,asymmetric,2.4,50,1,19641.0
0.0,421567.74210526317,14168085.0,hardest,scramble,20,lognormal,asymmetric,2.4,71,2,16549.0
0.0,410553.8157894737,13907165.0,hardest,scramble,20,lognormal,asymmetric,2.4,201,4,20825.0
0.0,441962.83684210526,14171932.0,hardest,scramble,20,lognormal,asymmetric,2.4,321,33,23580.0
0.0,449181.9421052632,14130251.0,hardest,scramble,20,lognormal,asymmetric,2.4,366,436,21702.0
0.0,431541.98421052634,14181470.0,hardest,scramble,20,lognormal,asymmetric,2.4,501,534,18360.0
0.0,20394348.273563217,5512374927.0,initial,inplace,30,lognormal,asymmetric,3.6,399,0,
0.0,20394348.273563217,5512374927.0,hardest,inplace,30,lognormal,asymmetric,3.6,0,0,
0.0,20394348.273563217,5512374927.0,hardest,inplace,30,lognormal,asymmetric,3.6,399,1,3021.0
0.0,20392731.24827586,5512374927.0,hardest,inplace,30,lognormal,asymmetric,3.6,404,3,3021.0
0.0,20392733.84367816,5512374927.0,hardest,inplace,30,lognormal,asymmetric,3.6,408,5,3018.0
0.0,20422717.71954023,5512374927.0,hardest,inplace,30,lognormal,asymmetric,3.6,585,14,3254.0
0.0,20422718.434482757,5512374927.0,hardest,inplace,30,lognormal,asymmetric,3.6,690,18,3254.0
0.0,20422703.354022987,5512374927.0,hardest,inplace,30,lognormal,asymmetric,3.6,732,33,3254.0
0.0,20422703.540229887,5512374927.0,hardest,inplace,30,lognormal,asymmetric,3.6,734,35,3254.0
0.0,20422705.11494253,5512374927.0,hardest,inplace,30,lognormal,asymmetric,3.6,735,53,3254.0
0.0,20422729.55862069,5512374927.0,hardest,inplace,30,lognormal,asymmetric,3.6,759,55,3254.0
0.0,20422731.471264366,5512374927.0,hardest,inplace,30,lognormal,asymmetric,3.6,973,65,3254.0
0.0,20422728.457471263,5512374927.0,hardest,inplace,30,lognormal,asymmetric,3.6,983,75,3254.0
0.0,20425283.11494253,5512374927.0,hardest,inplace,30,lognormal,asymmetric,3.6,984,88,3254.0
0.0,20425283.188505746,5512374927.0,hardest,inplace,30,lognormal,asymmetric,3.6,1000,89,3254.0
0.0,20425256.91954023,5512374927.0,hardest,inplace,30,lognormal,asymmetric,3.6,1046,90,3254.0
0.0,20425557.942528736,5512374927.0,hardest,inplace,30,lognormal,asymmetric,3.6,1062,94,3254.0
0.0,20425557.68045977,5512374927.0,hardest,inplace,30,lognormal,asymmetric,3.6,2688,126,3254.0
0.0,20425557.48045977,5512374927.0,hardest,inplace,30,lognormal,asymmetric,3.6,2913,129,3254.0
0.0,20425561.03908046,5512374927.0,hardest,inplace,30,lognormal,asymmetric,3.6,2917,135,3254.0
0.0,20425564.981609195,5512374927.0,hardest,inplace,30,lognormal,asymmetric,3.6,2923,138,3254.0
0.0,20425806.76321839,5512374927.0,hardest,inplace,30,lognormal,asymmetric,3.6,3968,139,3233.0
0.0,20425803.32183908,5512374927.0,hardest,inplace,30,lognormal,asymmetric,3.6,3970,143,3233.0
0.0,20427493.804597702,5512374927.0,hardest,inplace,30,lognormal,asymmetric,3.6,3981,158,3233.0
0.0,20427500.425287355,5512374927.0,hardest,inplace,30,lognormal,asymmetric,3.6,3993,159,3233.0
0.0,20427518.606896553,5512374927.0,hardest,inplace,30,lognormal,asymmetric,3.6,4027,162,3233.0
0.0,20428024.99770115,5512374927.0,hardest,inplace,30,lognormal,asymmetric,3.6,4038,173,3233.0
0.0,20414664.234482758,5512374927.0,hardest,inplace,30,lognormal,asymmetric,3.6,4646,180,3233.0
0.0,20414125.91494253,5512374927.0,hardest,inplace,30,lognormal,asymmetric,3.6,4762,193,3233.0
0.0,20414615.32413793,5512374927.0,hardest,inplace,30,lognormal,asymmetric,3.6,4768,207,3233.0
