violation_count,total_violation_magnitude,average_violation_magnitude,violation_ratio,generation,iterations,log_iterations,distribution,generation_type,mutation_type,city_size,range
1222,19284.0,15.780687397708673,0.17865497076023393,12,314.0,5.749392985908253,uniform,symmetric,random_sampling,20,60.0
1008,14476.0,14.36111111111111,0.14736842105263157,13,711.0,6.566672429803241,uniform,symmetric,random_sampling,20,60.0
1130,18036.0,15.961061946902655,0.1652046783625731,14,1502.0,7.31455283232408,uniform,symmetric,random_sampling,20,60.0
1224,20136.0,16.45098039215686,0.17894736842105263,15,194.0,5.267858159063328,uniform,symmetric,random_sampling,20,60.0
1050,16706.0,15.91047619047619,0.15350877192982457,16,1313.0,7.180069874302796,uniform,symmetric,random_sampling,20,60.0
1240,20772.0,16.751612903225805,0.18128654970760233,17,786.0,6.666956792429207,uniform,symmetric,random_sampling,20,60.0
1322,22648.0,17.13161875945537,0.1932748538011696,18,840.0,6.733401891837359,uniform,symmetric,random_sampling,20,60.0
1058,14684.0,13.879017013232515,0.15467836257309941,19,994.0,6.901737206656574,uniform,symmetric,random_sampling,20,60.0
1114,16828.0,15.105924596050269,0.16286549707602338,20,236.0,5.4638318050256105,uniform,symmetric,random_sampling,20,60.0
1160,17860.0,15.39655172413793,0.1695906432748538,21,693.0,6.541029999189903,uniform,symmetric,random_sampling,20,60.0
1044,16006.0,15.331417624521073,0.15263157894736842,22,495.0,6.20455776256869,uniform,symmetric,random_sampling,20,60.0
1254,21220.0,16.921850079744818,0.18333333333333332,23,800.0,6.684611727667927,uniform,symmetric,random_sampling,20,60.0
1264,19754.0,15.628164556962025,0.1847953216374269,24,1241.0,7.123672785204607,uniform,symmetric,random_sampling,20,60.0
1182,19880.0,16.81895093062606,0.17280701754385966,25,483.0,6.180016653652572,uniform,symmetric,random_sampling,20,60.0
1108,17800.0,16.064981949458485,0.16198830409356726,26,606.0,6.406879986069314,uniform,symmetric,random_sampling,20,60.0
948,12788.0,13.48945147679325,0.13859649122807016,27,125.0,4.8283137373023015,uniform,symmetric,random_sampling,20,60.0
1016,15126.0,14.887795275590552,0.14853801169590644,28,576.0,6.3561076606958915,uniform,symmetric,random_sampling,20,60.0
1112,17726.0,15.940647482014388,0.16257309941520467,29,604.0,6.403574197934815,uniform,symmetric,random_sampling,20,60.0
1168,17890.0,15.316780821917808,0.17076023391812867,30,206.0,5.327876168789581,uniform,symmetric,random_sampling,20,60.0
1030,15110.0,14.669902912621358,0.15058479532163743,31,152.0,5.0238805208462765,uniform,symmetric,random_sampling,20,60.0
1006,13916.0,13.83300198807157,0.14707602339181286,32,637.0,6.456769655572163,uniform,symmetric,random_sampling,20,60.0
1178,18996.0,16.125636672325975,0.17222222222222222,33,365.0,5.8998973535824915,uniform,symmetric,random_sampling,20,60.0
1188,17314.0,14.574074074074074,0.1736842105263158,34,774.0,6.651571873589727,uniform,symmetric,random_sampling,20,60.0
1082,16424.0,15.179297597042513,0.158187134502924,35,494.0,6.202535517187923,uniform,symmetric,random_sampling,20,60.0
1202,20966.0,17.442595673876873,0.1757309941520468,36,416.0,6.030685260261263,uniform,symmetric,random_sampling,20,60.0
1070,16434.0,15.358878504672898,0.1564327485380117,37,310.0,5.736572297479192,uniform,symmetric,random_sampling,20,60.0
1038,16816.0,16.20038535645472,0.15175438596491228,38,82.0,4.406719247264253,uniform,symmetric,random_sampling,20,60.0
1138,16286.0,14.311072056239016,0.16637426900584795,39,431.0,6.066108090103747,uniform,symmetric,random_sampling,20,60.0
1134,17292.0,15.248677248677248,0.16578947368421051,40,395.0,5.978885764901122,uniform,symmetric,random_sampling,20,60.0
1338,22366.0,16.715994020926757,0.1956140350877193,41,479.0,6.171700597410915,uniform,symmetric,random_sampling,20,60.0
1274,21840.0,17.142857142857142,0.18625730994152045,42,459.0,6.129050210060545,uniform,symmetric,random_sampling,20,60.0
1110,17316.0,15.6,0.16228070175438597,43,293.0,5.680172609017068,uniform,symmetric,random_sampling,20,60.0
1028,16958.0,16.496108949416342,0.15029239766081873,44,204.0,5.318119993844216,uniform,symmetric,random_sampling,20,60.0
1276,19214.0,15.057993730407523,0.1865497076023392,45,891.0,6.792344427470809,uniform,symmetric,random_sampling,20,60.0
1100,15516.0,14.105454545454545,0.1608187134502924,46,241.0,5.484796933490655,uniform,symmetric,random_sampling,20,60.0
1090,16500.0,15.137614678899082,0.15935672514619884,47,1450.0,7.27931883541462,uniform,symmetric,random_sampling,20,60.0
1118,15082.0,13.490161001788909,0.16345029239766082,48,276.0,5.62040086571715,uniform,symmetric,random_sampling,20,60.0
1230,19156.0,15.573983739837399,0.17982456140350878,49,459.0,6.129050210060545,uniform,symmetric,random_sampling,20,60.0
1072,17708.0,16.51865671641791,0.1567251461988304,50,785.0,6.665683717782408,uniform,symmetric,random_sampling,20,60.0
1096,17332.0,15.813868613138686,0.16023391812865498,51,158.0,5.062595033026967,uniform,symmetric,random_sampling,20,60.0
1202,19732.0,16.41597337770383,0.1757309941520468,52,503.0,6.220590170099739,uniform,symmetric,random_sampling,20,60.0
1236,19776.0,16.0,0.18070175438596492,53,856.0,6.752270376141742,uniform,symmetric,random_sampling,20,60.0
1198,19606.0,16.36560934891486,0.17514619883040936,54,5870.0,8.677609912822142,uniform,symmetric,random_sampling,20,60.0
1094,16634.0,15.204753199268739,0.15994152046783625,55,122.0,4.804021044733257,uniform,symmetric,random_sampling,20,60.0
1210,19500.0,16.115702479338843,0.17690058479532164,56,302.0,5.71042701737487,uniform,symmetric,random_sampling,20,60.0
1098,16934.0,15.422586520947176,0.16052631578947368,57,743.0,6.610696044717759,uniform,symmetric,random_sampling,20,60.0
1148,19658.0,17.12369337979094,0.16783625730994153,58,652.0,6.480044561926653,uniform,symmetric,random_sampling,20,60.0
866,12126.0,14.00230946882217,0.12660818713450292,59,247.0,5.5093883366279774,uniform,symmetric,random_sampling,20,60.0
1266,21024.0,16.606635071090047,0.1850877192982456,60,229.0,5.43372200355424,uniform,symmetric,random_sampling,20,60.0
1016,13628.0,13.413385826771654,0.14853801169590644,61,583.0,6.368187186350492,uniform,symmetric,random_sampling,20,60.0
1160,18900.0,16.29310344827586,0.1695906432748538,62,422.0,6.045005314036012,uniform,symmetric,random_sampling,20,60.0
1062,15960.0,15.028248587570621,0.15526315789473685,63,836.0,6.728628613084702,uniform,symmetric,random_sampling,20,60.0
1122,16744.0,14.923351158645277,0.16403508771929826,64,103.0,4.634728988229636,uniform,symmetric,random_sampling,20,60.0
952,13234.0,13.90126050420168,0.1391812865497076,65,559.0,6.326149473155099,uniform,symmetric,random_sampling,20,60.0
980,14274.0,14.56530612244898,0.14327485380116958,66,432.0,6.068425588244111,uniform,symmetric,random_sampling,20,60.0
1124,17996.0,16.01067615658363,0.16432748538011696,67,281.0,5.638354669333745,uniform,symmetric,random_sampling,20,60.0
1112,16706.0,15.023381294964029,0.16257309941520467,68,292.0,5.676753802268282,uniform,symmetric,random_sampling,20,60.0
1246,20060.0,16.09951845906902,0.18216374269005847,69,633.0,6.450470422144176,uniform,symmetric,random_sampling,20,60.0
1112,17094.0,15.372302158273381,0.16257309941520467,70,612.0,6.416732282512326,uniform,symmetric,random_sampling,20,60.0
1176,18966.0,16.127551020408163,0.17192982456140352,71,681.0,6.523562306149512,uniform,symmetric,random_sampling,20,60.0
1072,17374.0,16.207089552238806,0.1567251461988304,72,525.0,6.263398262591624,uniform,symmetric,random_sampling,20,60.0
1106,18042.0,16.312839059674502,0.16169590643274853,73,651.0,6.478509642208569,uniform,symmetric,random_sampling,20,60.0
1120,17752.0,15.85,0.16374269005847952,74,157.0,5.056245805348308,uniform,symmetric,random_sampling,20,60.0
1100,17566.0,15.969090909090909,0.1608187134502924,75,499.0,6.212606095751519,uniform,symmetric,random_sampling,20,60.0
1200,19966.0,16.638333333333332,0.17543859649122806,76,152.0,5.0238805208462765,uniform,symmetric,random_sampling,20,60.0
1144,17320.0,15.13986013986014,0.1672514619883041,77,219.0,5.389071729816501,uniform,symmetric,random_sampling,20,60.0
1282,19206.0,14.981279251170047,0.18742690058479533,78,721.0,6.580639137284949,uniform,symmetric,random_sampling,20,60.0
1096,16568.0,15.116788321167883,0.16023391812865498,79,103.0,4.634728988229636,uniform,symmetric,random_sampling,20,60.0
1104,17360.0,15.72463768115942,0.16140350877192983,80,343.0,5.8377304471659395,uniform,symmetric,random_sampling,20,60.0
1196,16420.0,13.729096989966555,0.17485380116959065,81,931.0,6.836259277277067,uniform,symmetric,random_sampling,20,60.0
1146,17864.0,15.588132635253054,0.1675438596491228,82,757.0,6.6293632534374485,uniform,symmetric,random_sampling,20,60.0
1044,14970.0,14.339080459770114,0.15263157894736842,83,198.0,5.288267030694535,uniform,symmetric,random_sampling,20,60.0
1192,17224.0,14.449664429530202,0.1742690058479532,84,357.0,5.877735781779639,uniform,symmetric,random_sampling,20,60.0
1134,16702.0,14.728395061728396,0.16578947368421051,85,436.0,6.077642243349034,uniform,symmetric,random_sampling,20,60.0
1306,21244.0,16.26646248085758,0.19093567251461988,86,1209.0,7.097548850614793,uniform,symmetric,random_sampling,20,60.0
1162,18032.0,15.518072289156626,0.16988304093567252,87,495.0,6.20455776256869,uniform,symmetric,random_sampling,20,60.0
1184,19292.0,16.29391891891892,0.17309941520467836,88,253.0,5.53338948872752,uniform,symmetric,random_sampling,20,60.0
1092,18238.0,16.7014652014652,0.15964912280701754,89,1458.0,7.284820912568604,uniform,symmetric,random_sampling,20,60.0
1076,16852.0,15.661710037174721,0.15730994152046784,90,252.0,5.529429087511423,uniform,symmetric,random_sampling,20,60.0
1158,17634.0,15.2279792746114,0.1692982456140351,91,69.0,4.23410650459726,uniform,symmetric,random_sampling,20,60.0
1030,15664.0,15.207766990291262,0.15058479532163743,92,828.0,6.71901315438526,uniform,symmetric,random_sampling,20,60.0
920,13806.0,15.006521739130434,0.13450292397660818,93,345.0,5.84354441703136,uniform,symmetric,random_sampling,20,60.0
1104,16432.0,14.884057971014492,0.16140350877192983,94,1633.0,7.398174092970465,uniform,symmetric,random_sampling,20,60.0
1000,14436.0,14.436,0.14619883040935672,95,316.0,5.755742213586912,uniform,symmetric,random_sampling,20,60.0
1198,20074.0,16.75626043405676,0.17514619883040936,96,1141.0,7.039660349862076,uniform,symmetric,random_sampling,20,60.0
1078,16298.0,15.11873840445269,0.15760233918128655,97,388.0,5.961005339623274,uniform,symmetric,random_sampling,20,60.0
1040,15640.0,15.038461538461538,0.15204678362573099,98,1013.0,6.920671504248683,uniform,symmetric,random_sampling,20,60.0
1248,19952.0,15.987179487179487,0.1824561403508772,99,356.0,5.87493073085203,uniform,symmetric,random_sampling,20,60.0
3772,81668.0,21.651113467656415,0.1548440065681445,0,40576.0,10.610932037796898,uniform,symmetric,random_sampling,30,85.0
3856,81088.0,21.029045643153527,0.15829228243021345,1,20207.0,9.913784358013496,uniform,symmetric,random_sampling,30,85.0
4274,98702.0,23.093589143659337,0.17545155993431855,2,1849.0,7.522400231387125,uniform,symmetric,random_sampling,30,85.0
3902,79278.0,20.31727319323424,0.16018062397372743,3,24494.0,10.106183468581232,uniform,symmetric,random_sampling,30,85.0
4252,95850.0,22.54233301975541,0.17454844006568143,4,3218.0,8.076515327552329,uniform,symmetric,random_sampling,30,85.0
4220,92092.0,21.822748815165877,0.17323481116584566,5,5631.0,8.636042325254618,uniform,symmetric,random_sampling,30,85.0
3906,83746.0,21.440348182283667,0.16034482758620688,6,3396.0,8.130353547431238,uniform,symmetric,random_sampling,30,85.0
4208,92734.0,22.03754752851711,0.17274220032840723,7,920.0,6.824373670043086,uniform,symmetric,random_sampling,30,85.0
4386,99676.0,22.72594619243046,0.18004926108374383,8,34481.0,10.448163726677256,uniform,symmetric,random_sampling,30,85.0
3890,80796.0,20.77017994858612,0.159688013136289,9,22219.0,10.008703057680439,uniform,symmetric,random_sampling,30,85.0
3980,85288.0,21.429145728643217,0.16338259441707717,10,2514.0,7.829630389150193,uniform,symmetric,random_sampling,30,85.0
4148,92692.0,22.34619093539055,0.17027914614121512,11,2731.0,7.912423121473705,uniform,symmetric,random_sampling,30,85.0
3716,80878.0,21.764800861141012,0.15254515599343185,12,5716.0,8.651024539049757,uniform,symmetric,random_sampling,30,85.0
3876,84242.0,21.734262125902994,0.15911330049261083,13,771.0,6.647688373563329,uniform,symmetric,random_sampling,30,85.0
4018,89858.0,22.36386261821802,0.16494252873563217,14,2466.0,7.81035268372429,uniform,symmetric,random_sampling,30,85.0
4212,89090.0,21.15147198480532,0.1729064039408867,15,1905.0,7.552237287560802,uniform,symmetric,random_sampling,30,85.0
3914,82848.0,21.16709248850281,0.16067323481116585,16,3111.0,8.042699496897637,uniform,symmetric,random_sampling,30,85.0
4064,90894.0,22.36564960629921,0.16683087027914614,17,1506.0,7.317212408359839,uniform,symmetric,random_sampling,30,85.0
3816,83386.0,21.85167714884696,0.1566502463054187,18,5313.0,8.577911926450943,uniform,symmetric,random_sampling,30,85.0
3792,82422.0,21.735759493670887,0.15566502463054188,19,17553.0,9.772980154456345,uniform,symmetric,random_sampling,30,85.0
3928,86624.0,22.05295315682281,0.161247947454844,20,5501.0,8.612685172875459,uniform,symmetric,random_sampling,30,85.0
4140,91144.0,22.01545893719807,0.16995073891625614,21,2971.0,7.9966538754626075,uniform,symmetric,random_sampling,30,85.0
3692,81636.0,22.111592632719393,0.151559934318555,22,11692.0,9.366660126231137,uniform,symmetric,random_sampling,30,85.0
3888,82744.0,21.281893004115226,0.15960591133004925,23,28255.0,10.249025712063943,uniform,symmetric,random_sampling,30,85.0
3996,83238.0,20.83033033033033,0.16403940886699508,24,7094.0,8.867004635333567,uniform,symmetric,random_sampling,30,85.0
4112,92620.0,22.52431906614786,0.16880131362889983,25,4920.0,8.501063809486354,uniform,symmetric,random_sampling,30,85.0
3802,79032.0,20.78695423461336,0.15607553366174057,26,22629.0,10.02698754852174,uniform,symmetric,random_sampling,30,85.0
4222,92898.0,22.003315963998105,0.17331691297208537,27,8781.0,9.080345575359996,uniform,symmetric,random_sampling,30,85.0
4292,100502.0,23.416123019571295,0.1761904761904762,28,3564.0,8.1786387885907,uniform,symmetric,random_sampling,30,85.0
4030,85434.0,21.199503722084366,0.1654351395730706,29,1624.0,7.392647520721623,uniform,symmetric,random_sampling,30,85.0
4006,86890.0,21.689965052421368,0.16444991789819377,30,1753.0,7.469083884921234,uniform,symmetric,random_sampling,30,85.0
4152,90616.0,21.82466281310212,0.17044334975369457,31,10221.0,9.232199706329077,uniform,symmetric,random_sampling,30,85.0
3944,83316.0,21.124746450304258,0.1619047619047619,32,5323.0,8.579792333172758,uniform,symmetric,random_sampling,30,85.0
4096,92102.0,22.48583984375,0.16814449917898194,33,17276.0,9.757073534080591,uniform,symmetric,random_sampling,30,85.0
4064,90542.0,22.279035433070867,0.16683087027914614,34,18743.0,9.838575628358985,uniform,symmetric,random_sampling,30,85.0
3870,83208.0,21.50077519379845,0.15886699507389163,35,7111.0,8.869398159883518,uniform,symmetric,random_sampling,30,85.0
4330,98914.0,22.843879907621247,0.1777504105090312,36,5967.0,8.693999567522082,uniform,symmetric,random_sampling,30,85.0
4034,89334.0,22.14526524541398,0.16559934318555009,37,9007.0,9.105757331783742,uniform,symmetric,random_sampling,30,85.0
4282,97154.0,22.68893040635217,0.17577996715927752,38,1746.0,7.465082736399547,uniform,symmetric,random_sampling,30,85.0
4178,95830.0,22.93681187170895,0.17151067323481117,39,5744.0,8.65591111072806,uniform,symmetric,random_sampling,30,85.0
3708,78948.0,21.29126213592233,0.1522167487684729,40,2333.0,7.75491027202143,uniform,symmetric,random_sampling,30,85.0
4284,97126.0,22.671802054154995,0.17586206896551723,41,2483.0,7.817222785508166,uniform,symmetric,random_sampling,30,85.0
3714,80684.0,21.72428648357566,0.1524630541871921,42,7649.0,8.942330199321866,uniform,symmetric,random_sampling,30,85.0
4268,91554.0,21.451265229615746,0.17520525451559935,43,7501.0,8.922791623969637,uniform,symmetric,random_sampling,30,85.0
3826,80752.0,21.106116048092,0.1570607553366174,44,6264.0,8.74257423767064,uniform,symmetric,random_sampling,30,85.0
4054,90192.0,22.247656635421805,0.16642036124794746,45,22537.0,10.022913682018666,uniform,symmetric,random_sampling,30,85.0
4036,87476.0,21.673934588701684,0.16568144499178983,46,15474.0,9.6469164751094,uniform,symmetric,random_sampling,30,85.0
4278,98842.0,23.10472183263207,0.17561576354679803,47,7491.0,8.921457578947884,uniform,symmetric,random_sampling,30,85.0
3332,68192.0,20.46578631452581,0.1367816091954023,48,2900.0,7.9724660159745655,uniform,symmetric,random_sampling,30,85.0
3832,80668.0,21.051148225469728,0.15730706075533663,49,12033.0,9.395408154438163,uniform,symmetric,random_sampling,30,85.0
3792,84036.0,22.161392405063292,0.15566502463054188,50,9831.0,9.193295937366925,uniform,symmetric,random_sampling,30,85.0
4162,88772.0,21.32916866890918,0.17085385878489326,51,3061.0,8.026496938945412,uniform,symmetric,random_sampling,30,85.0
3804,82144.0,21.59411146161935,0.15615763546798028,52,511.0,6.236369590203704,uniform,symmetric,random_sampling,30,85.0
3764,77874.0,20.689160467587673,0.15451559934318554,53,52395.0,10.866566445909042,uniform,symmetric,random_sampling,30,85.0
4032,88414.0,21.928075396825395,0.16551724137931034,54,12505.0,9.433883843311719,uniform,symmetric,random_sampling,30,85.0
4102,90516.0,22.066309117503657,0.16839080459770114,55,7104.0,8.868413284672005,uniform,symmetric,random_sampling,30,85.0
3730,77430.0,20.758713136729224,0.15311986863711002,56,12979.0,9.471087945687758,uniform,symmetric,random_sampling,30,85.0
4208,95108.0,22.60171102661597,0.17274220032840723,57,2996.0,8.005033344637111,uniform,symmetric,random_sampling,30,85.0
4176,88928.0,21.295019157088124,0.17142857142857143,58,6856.0,8.832879460277615,uniform,symmetric,random_sampling,30,85.0
4286,95698.0,22.328044797013533,0.17594417077175697,59,1946.0,7.57353126274595,uniform,symmetric,random_sampling,30,85.0
4240,95112.0,22.432075471698113,0.17405582922824303,60,7834.0,8.966228514225776,uniform,symmetric,random_sampling,30,85.0
3796,82692.0,21.783983140147523,0.15582922824302134,61,3359.0,8.119398589612294,uniform,symmetric,random_sampling,30,85.0
4492,106692.0,23.751558325912733,0.18440065681444992,62,9459.0,9.15472194821317,uniform,symmetric,random_sampling,30,85.0
4242,92342.0,21.76850542197077,0.17413793103448275,63,1286.0,7.1592919047975645,uniform,symmetric,random_sampling,30,85.0
4388,103142.0,23.505469462169554,0.18013136288998358,64,18722.0,9.83745458193169,uniform,symmetric,random_sampling,30,85.0
4224,95236.0,22.546401515151516,0.17339901477832512,65,2402.0,7.784057002639929,uniform,symmetric,random_sampling,30,85.0
4020,87278.0,21.71094527363184,0.16502463054187191,66,3373.0,8.12355783506165,uniform,symmetric,random_sampling,30,85.0
4194,96378.0,22.97997138769671,0.17216748768472906,67,4020.0,8.299037181613066,uniform,symmetric,random_sampling,30,85.0
3930,85256.0,21.693638676844785,0.16133004926108374,68,1862.0,7.529406457837013,uniform,symmetric,random_sampling,30,85.0
4118,93138.0,22.617289946576008,0.16904761904761906,69,2247.0,7.717351272185329,uniform,symmetric,random_sampling,30,85.0
4486,100380.0,22.376281765492642,0.18415435139573072,70,4655.0,8.445697189711167,uniform,symmetric,random_sampling,30,85.0
3826,82160.0,21.474124411918453,0.1570607553366174,71,3261.0,8.089789175789319,uniform,symmetric,random_sampling,30,85.0
4402,98054.0,22.274875056792368,0.18070607553366175,72,1537.0,7.337587743538596,uniform,symmetric,random_sampling,30,85.0
3820,84444.0,22.105759162303666,0.1568144499178982,73,3357.0,8.118802996980035,uniform,symmetric,random_sampling,30,85.0
4026,87568.0,21.750620963735717,0.16527093596059114,74,3144.0,8.053251153549096,uniform,symmetric,random_sampling,30,85.0
4286,92688.0,21.62575828278115,0.17594417077175697,75,12477.0,9.431642228411022,uniform,symmetric,random_sampling,30,85.0
4218,94102.0,22.309625414888572,0.17315270935960592,76,5309.0,8.57715877258367,uniform,symmetric,random_sampling,30,85.0
3888,83252.0,21.412551440329217,0.15960591133004925,77,4479.0,8.4071550862073,uniform,symmetric,random_sampling,30,85.0
3904,86644.0,22.193647540983605,0.16026272577996717,78,27111.0,10.207694828570066,uniform,symmetric,random_sampling,30,85.0
3596,70930.0,19.724694104560623,0.14761904761904762,79,3569.0,8.18004072349016,uniform,symmetric,random_sampling,30,85.0
3974,84996.0,21.388022143935583,0.16313628899835797,80,22347.0,10.014447362844386,uniform,symmetric,random_sampling,30,85.0
4056,94414.0,23.277613412228796,0.1665024630541872,81,4622.0,8.438582790834326,uniform,symmetric,random_sampling,30,85.0
4104,87794.0,21.392300194931774,0.1684729064039409,82,7080.0,8.865029186687766,uniform,symmetric,random_sampling,30,85.0
4508,100128.0,22.211180124223603,0.1850574712643678,83,9041.0,9.109525066737367,uniform,symmetric,random_sampling,30,85.0
4276,93944.0,21.970065481758652,0.1755336617405583,84,3405.0,8.133000218583613,uniform,symmetric,random_sampling,30,85.0
4110,92562.0,22.521167883211678,0.1687192118226601,85,2369.0,7.7702232041587855,uniform,symmetric,random_sampling,30,85.0
3888,87714.0,22.560185185185187,0.15960591133004925,86,2623.0,7.872073979866873,uniform,symmetric,random_sampling,30,85.0
4236,95300.0,22.497639282341833,0.17389162561576355,87,2989.0,8.002694162283937,uniform,symmetric,random_sampling,30,85.0
4346,96054.0,22.10170271514036,0.1784072249589491,88,2831.0,7.9483852851118995,uniform,symmetric,random_sampling,30,85.0
4178,92382.0,22.11153662039253,0.17151067323481117,89,3145.0,8.05356916913454,uniform,symmetric,random_sampling,30,85.0
4534,116366.0,25.66519629466255,0.1861247947454844,90,7751.0,8.955577146281511,uniform,symmetric,random_sampling,30,85.0
3628,78464.0,21.62734288864388,0.14893267651888342,91,5404.0,8.59489469908009,uniform,symmetric,random_sampling,30,85.0
3602,77636.0,21.553581343697946,0.14786535303776682,92,9659.0,9.175645402179295,uniform,symmetric,random_sampling,30,85.0
4242,93960.0,22.14992927864215,0.17413793103448275,93,4645.0,8.443546651247939,uniform,symmetric,random_sampling,30,85.0
4014,90814.0,22.6243148978575,0.1647783251231527,94,13479.0,9.508888197738269,uniform,symmetric,random_sampling,30,85.0
3536,73984.0,20.923076923076923,0.1451559934318555,95,12301.0,9.417435838868785,uniform,symmetric,random_sampling,30,85.0
3858,84160.0,21.81441161223432,0.1583743842364532,96,12809.0,9.457903327831136,uniform,symmetric,random_sampling,30,85.0
3944,87572.0,22.203853955375255,0.1619047619047619,97,1790.0,7.489970898834801,uniform,symmetric,random_sampling,30,85.0
3588,78342.0,21.834448160535118,0.14729064039408868,98,29259.0,10.283942497640124,uniform,symmetric,random_sampling,30,85.0
4040,91658.0,22.687623762376237,0.16584564860426929,99,13636.0,9.520468633257794,uniform,symmetric,random_sampling,30,85.0
3794,78702.0,20.743806009488665,0.1557471264367816,0,29987.0,10.308519233394938,uniform,symmetric,random_sampling,30,80.0
3958,78440.0,19.81808994441637,0.16247947454844006,1,13662.0,9.522373535291795,uniform,symmetric,random_sampling,30,80.0
3824,75820.0,19.827405857740587,0.15697865353037768,2,9275.0,9.135077887475635,uniform,symmetric,random_sampling,30,80.0
3874,75848.0,19.578729994837378,0.1590311986863711,3,10019.0,9.212238569259263,uniform,symmetric,random_sampling,30,80.0
4450,93524.0,21.016629213483146,0.18267651888341543,4,17234.0,9.754639455799712,uniform,symmetric,random_sampling,30,80.0
4600,101418.0,22.047391304347826,0.18883415435139572,5,6946.0,8.845921233304018,uniform,symmetric,random_sampling,30,80.0
4050,82010.0,20.249382716049382,0.16625615763546797,6,37748.0,10.538687773141223,uniform,symmetric,random_sampling,30,80.0
3894,77958.0,20.020030816640986,0.15985221674876848,7,3614.0,8.192570471152173,uniform,symmetric,random_sampling,30,80.0
3650,74300.0,20.356164383561644,0.14983579638752054,8,5554.0,8.622273667866745,uniform,symmetric,random_sampling,30,80.0
3784,76484.0,20.212473572938688,0.1553366174055829,9,2716.0,7.906915488678587,uniform,symmetric,random_sampling,30,80.0
4076,81382.0,19.96614327772326,0.16732348111658457,10,27721.0,10.229945527689226,uniform,symmetric,random_sampling,30,80.0
4284,90834.0,21.203081232493,0.17586206896551723,11,11040.0,9.309280319831087,uniform,symmetric,random_sampling,30,80.0
3960,81662.0,20.621717171717172,0.1625615763546798,12,2565.0,7.84971375760487,uniform,symmetric,random_sampling,30,80.0
4076,88744.0,21.77232580961727,0.16732348111658457,13,4244.0,8.353261499733874,uniform,symmetric,random_sampling,30,80.0
3938,82264.0,20.889791772473338,0.16165845648604268,14,13739.0,9.527993782923948,uniform,symmetric,random_sampling,30,80.0
3962,82110.0,20.724381625441698,0.16264367816091954,15,4363.0,8.38091517312361,uniform,symmetric,random_sampling,30,80.0
4494,99076.0,22.0462839341344,0.18448275862068966,16,2566.0,7.850103545175582,uniform,symmetric,random_sampling,30,80.0
4454,92624.0,20.79568926807364,0.18284072249589492,17,3930.0,8.276394704863307,uniform,symmetric,random_sampling,30,80.0
4068,82644.0,20.315634218289084,0.16699507389162563,18,59585.0,10.995159143524907,uniform,symmetric,random_sampling,30,80.0
4006,82114.0,20.497753369945084,0.16444991789819377,19,3242.0,8.08394570229562,uniform,symmetric,random_sampling,30,80.0
4144,87154.0,21.031370656370655,0.17011494252873563,20,3336.0,8.112527763478637,uniform,symmetric,random_sampling,30,80.0
3958,80914.0,20.443153107630117,0.16247947454844006,21,12780.0,9.455636727931525,uniform,symmetric,random_sampling,30,80.0
4212,86574.0,20.554131054131055,0.1729064039408867,22,3294.0,8.099857910737585,uniform,symmetric,random_sampling,30,80.0
4284,91264.0,21.30345471521942,0.17586206896551723,23,90275.0,11.410615846145658,uniform,symmetric,random_sampling,30,80.0
4144,88096.0,21.25868725868726,0.17011494252873563,24,4603.0,8.434463543817241,uniform,symmetric,random_sampling,30,80.0
4124,84294.0,20.439864209505334,0.16929392446633826,25,7183.0,8.879472402074802,uniform,symmetric,random_sampling,30,80.0
4112,85648.0,20.828793774319067,0.16880131362889983,26,4481.0,8.407601514786142,uniform,symmetric,random_sampling,30,80.0
3722,74568.0,20.03439011284256,0.15279146141215108,27,3165.0,8.059908334578276,uniform,symmetric,random_sampling,30,80.0
3986,76274.0,19.135474159558456,0.1636288998357964,28,1764.0,7.475339236566737,uniform,symmetric,random_sampling,30,80.0
4048,85042.0,21.008399209486164,0.16617405582922826,29,4081.0,8.314097335405807,uniform,symmetric,random_sampling,30,80.0
4002,82146.0,20.52623688155922,0.16428571428571428,30,30436.0,10.323381397296414,uniform,symmetric,random_sampling,30,80.0
4200,93336.0,22.222857142857144,0.1724137931034483,31,1888.0,7.543273346705446,uniform,symmetric,random_sampling,30,80.0
4120,85910.0,20.851941747572816,0.16912972085385877,32,1554.0,7.348587530927593,uniform,symmetric,random_sampling,30,80.0
3998,83036.0,20.769384692346172,0.1641215106732348,33,6482.0,8.776784383701493,uniform,symmetric,random_sampling,30,80.0
4088,85216.0,20.8454011741683,0.167816091954023,34,5891.0,8.681181041521688,uniform,symmetric,random_sampling,30,80.0
3850,78832.0,20.475844155844158,0.15804597701149425,35,12816.0,9.458449669308141,uniform,symmetric,random_sampling,30,80.0
4268,91470.0,21.43158388003749,0.17520525451559935,36,11225.0,9.325898712610455,uniform,symmetric,random_sampling,30,80.0
3994,83102.0,20.806710065097647,0.16395730706075534,37,16109.0,9.687133400997965,uniform,symmetric,random_sampling,30,80.0
3728,72452.0,19.434549356223176,0.15303776683087028,38,3356.0,8.118505067587098,uniform,symmetric,random_sampling,30,80.0
3964,81448.0,20.546922300706356,0.16272577996715928,39,3552.0,8.17526610411206,uniform,symmetric,random_sampling,30,80.0
4234,90544.0,21.38497874350496,0.1738095238095238,40,6668.0,8.805075243870684,uniform,symmetric,random_sampling,30,80.0
4138,87794.0,21.216529724504593,0.16986863711001643,41,4884.0,8.493719835230594,uniform,symmetric,random_sampling,30,80.0
