Generation,Iterations,Configuration
5546,345,uniform_euclidean_wouter_20
5547,354,uniform_euclidean_wouter_20
5548,315,uniform_euclidean_wouter_20
5549,314,uniform_euclidean_wouter_20
5550,314,uniform_euclidean_wouter_20
5551,336,uniform_euclidean_wouter_20
5552,336,uniform_euclidean_wouter_20
5553,314,uniform_euclidean_wouter_20
5554,314,uniform_euclidean_wouter_20
5555,314,uniform_euclidean_wouter_20
5556,315,uniform_euclidean_wouter_20
5557,315,uniform_euclidean_wouter_20
5558,315,uniform_euclidean_wouter_20
5559,315,uniform_euclidean_wouter_20
5560,595,uniform_euclidean_wouter_20
5561,685,uniform_euclidean_wouter_20
5562,685,uniform_euclidean_wouter_20
5563,730,uniform_euclidean_wouter_20
5564,730,uniform_euclidean_wouter_20
5565,730,uniform_euclidean_wouter_20
5566,730,uniform_euclidean_wouter_20
5567,730,uniform_euclidean_wouter_20
5568,849,uniform_euclidean_wouter_20
5569,924,uniform_euclidean_wouter_20
5570,934,uniform_euclidean_wouter_20
5571,896,uniform_euclidean_wouter_20
5572,872,uniform_euclidean_wouter_20
5573,942,uniform_euclidean_wouter_20
5574,942,uniform_euclidean_wouter_20
5575,997,uniform_euclidean_wouter_20
5576,997,uniform_euclidean_wouter_20
5577,997,uniform_euclidean_wouter_20
5578,997,uniform_euclidean_wouter_20
5579,902,uniform_euclidean_wouter_20
5580,902,uniform_euclidean_wouter_20
5581,902,uniform_euclidean_wouter_20
5582,891,uniform_euclidean_wouter_20
5583,702,uniform_euclidean_wouter_20
5584,557,uniform_euclidean_wouter_20
5585,778,uniform_euclidean_wouter_20
5586,541,uniform_euclidean_wouter_20
5587,541,uniform_euclidean_wouter_20
5588,615,uniform_euclidean_wouter_20
5589,615,uniform_euclidean_wouter_20
5590,615,uniform_euclidean_wouter_20
5591,615,uniform_euclidean_wouter_20
5592,705,uniform_euclidean_wouter_20
5593,705,uniform_euclidean_wouter_20
5594,704,uniform_euclidean_wouter_20
5595,802,uniform_euclidean_wouter_20
5596,802,uniform_euclidean_wouter_20
5597,618,uniform_euclidean_wouter_20
5598,523,uniform_euclidean_wouter_20
5599,523,uniform_euclidean_wouter_20
5600,920,uniform_euclidean_wouter_20
5601,920,uniform_euclidean_wouter_20
5602,974,uniform_euclidean_wouter_20
5603,974,uniform_euclidean_wouter_20
5604,974,uniform_euclidean_wouter_20
5605,925,uniform_euclidean_wouter_20
5606,1280,uniform_euclidean_wouter_20
5607,2315,uniform_euclidean_wouter_20
5608,2315,uniform_euclidean_wouter_20
5609,2315,uniform_euclidean_wouter_20
5610,2262,uniform_euclidean_wouter_20
5611,2040,uniform_euclidean_wouter_20
5612,2040,uniform_euclidean_wouter_20
5613,2259,uniform_euclidean_wouter_20
5614,1956,uniform_euclidean_wouter_20
5615,1956,uniform_euclidean_wouter_20
5616,1955,uniform_euclidean_wouter_20
5617,1003,uniform_euclidean_wouter_20
5618,1517,uniform_euclidean_wouter_20
5619,1517,uniform_euclidean_wouter_20
5620,1517,uniform_euclidean_wouter_20
5621,1445,uniform_euclidean_wouter_20
5622,1445,uniform_euclidean_wouter_20
5623,1219,uniform_euclidean_wouter_20
5624,1111,uniform_euclidean_wouter_20
5625,475,uniform_euclidean_wouter_20
5626,445,uniform_euclidean_wouter_20
5627,445,uniform_euclidean_wouter_20
5628,445,uniform_euclidean_wouter_20
5629,445,uniform_euclidean_wouter_20
5630,445,uniform_euclidean_wouter_20
5631,316,uniform_euclidean_wouter_20
5632,270,uniform_euclidean_wouter_20
5633,270,uniform_euclidean_wouter_20
5634,270,uniform_euclidean_wouter_20
5635,270,uniform_euclidean_wouter_20
5636,250,uniform_euclidean_wouter_20
5637,250,uniform_euclidean_wouter_20
5638,238,uniform_euclidean_wouter_20
5639,334,uniform_euclidean_wouter_20
5640,334,uniform_euclidean_wouter_20
5641,692,uniform_euclidean_wouter_20
5642,692,uniform_euclidean_wouter_20
5643,692,uniform_euclidean_wouter_20
5644,692,uniform_euclidean_wouter_20
5645,692,uniform_euclidean_wouter_20
5646,693,uniform_euclidean_wouter_20
5647,693,uniform_euclidean_wouter_20
5648,322,uniform_euclidean_wouter_20
5649,323,uniform_euclidean_wouter_20
5650,323,uniform_euclidean_wouter_20
5651,433,uniform_euclidean_wouter_20
5652,433,uniform_euclidean_wouter_20
5653,435,uniform_euclidean_wouter_20
5654,435,uniform_euclidean_wouter_20
5655,435,uniform_euclidean_wouter_20
5656,449,uniform_euclidean_wouter_20
5657,697,uniform_euclidean_wouter_20
5658,697,uniform_euclidean_wouter_20
5659,694,uniform_euclidean_wouter_20
5660,620,uniform_euclidean_wouter_20
5661,723,uniform_euclidean_wouter_20
5662,708,uniform_euclidean_wouter_20
5663,708,uniform_euclidean_wouter_20
5664,708,uniform_euclidean_wouter_20
5665,708,uniform_euclidean_wouter_20
5666,711,uniform_euclidean_wouter_20
5667,378,uniform_euclidean_wouter_20
5668,399,uniform_euclidean_wouter_20
5669,399,uniform_euclidean_wouter_20
5670,387,uniform_euclidean_wouter_20
5671,387,uniform_euclidean_wouter_20
5672,387,uniform_euclidean_wouter_20
5673,90,uniform_euclidean_wouter_20
5674,90,uniform_euclidean_wouter_20
5675,90,uniform_euclidean_wouter_20
5676,86,uniform_euclidean_wouter_20
5677,86,uniform_euclidean_wouter_20
5678,214,uniform_euclidean_wouter_20
5679,234,uniform_euclidean_wouter_20
5680,234,uniform_euclidean_wouter_20
5681,688,uniform_euclidean_wouter_20
5682,709,uniform_euclidean_wouter_20
5683,709,uniform_euclidean_wouter_20
5684,780,uniform_euclidean_wouter_20
5685,517,uniform_euclidean_wouter_20
5686,515,uniform_euclidean_wouter_20
5687,515,uniform_euclidean_wouter_20
5688,721,uniform_euclidean_wouter_20
5689,721,uniform_euclidean_wouter_20
5690,639,uniform_euclidean_wouter_20
5691,639,uniform_euclidean_wouter_20
5692,639,uniform_euclidean_wouter_20
5693,639,uniform_euclidean_wouter_20
5694,639,uniform_euclidean_wouter_20
5695,639,uniform_euclidean_wouter_20
5696,744,uniform_euclidean_wouter_20
5697,744,uniform_euclidean_wouter_20
5698,744,uniform_euclidean_wouter_20
5699,744,uniform_euclidean_wouter_20
5700,744,uniform_euclidean_wouter_20
5701,744,uniform_euclidean_wouter_20
5702,744,uniform_euclidean_wouter_20
5703,744,uniform_euclidean_wouter_20
5704,744,uniform_euclidean_wouter_20
5705,744,uniform_euclidean_wouter_20
5706,970,uniform_euclidean_wouter_20
5707,970,uniform_euclidean_wouter_20
5708,970,uniform_euclidean_wouter_20
5709,962,uniform_euclidean_wouter_20
5710,1387,uniform_euclidean_wouter_20
5711,1387,uniform_euclidean_wouter_20
5712,436,uniform_euclidean_wouter_20
5713,436,uniform_euclidean_wouter_20
5714,341,uniform_euclidean_wouter_20
5715,177,uniform_euclidean_wouter_20
5716,177,uniform_euclidean_wouter_20
5717,448,uniform_euclidean_wouter_20
5718,448,uniform_euclidean_wouter_20
5719,439,uniform_euclidean_wouter_20
5720,439,uniform_euclidean_wouter_20
5721,439,uniform_euclidean_wouter_20
5722,439,uniform_euclidean_wouter_20
5723,439,uniform_euclidean_wouter_20
5724,439,uniform_euclidean_wouter_20
5725,480,uniform_euclidean_wouter_20
5726,480,uniform_euclidean_wouter_20
5727,480,uniform_euclidean_wouter_20
5728,399,uniform_euclidean_wouter_20
5729,399,uniform_euclidean_wouter_20
5730,400,uniform_euclidean_wouter_20
5731,400,uniform_euclidean_wouter_20
5732,848,uniform_euclidean_wouter_20
5733,848,uniform_euclidean_wouter_20
5734,841,uniform_euclidean_wouter_20
5735,840,uniform_euclidean_wouter_20
5736,860,uniform_euclidean_wouter_20
5737,860,uniform_euclidean_wouter_20
5738,649,uniform_euclidean_wouter_20
5739,649,uniform_euclidean_wouter_20
5740,802,uniform_euclidean_wouter_20
5741,675,uniform_euclidean_wouter_20
5742,684,uniform_euclidean_wouter_20
5743,684,uniform_euclidean_wouter_20
5744,684,uniform_euclidean_wouter_20
5745,684,uniform_euclidean_wouter_20
5746,689,uniform_euclidean_wouter_20
5747,689,uniform_euclidean_wouter_20
5748,713,uniform_euclidean_wouter_20
5749,488,uniform_euclidean_wouter_20
5750,488,uniform_euclidean_wouter_20
5751,144,uniform_euclidean_wouter_20
5752,144,uniform_euclidean_wouter_20
5753,144,uniform_euclidean_wouter_20
5754,144,uniform_euclidean_wouter_20
5755,568,uniform_euclidean_wouter_20
5756,592,uniform_euclidean_wouter_20
5757,551,uniform_euclidean_wouter_20
5758,394,uniform_euclidean_wouter_20
5759,391,uniform_euclidean_wouter_20
5760,391,uniform_euclidean_wouter_20
5761,409,uniform_euclidean_wouter_20
5762,409,uniform_euclidean_wouter_20
5763,268,uniform_euclidean_wouter_20
5764,268,uniform_euclidean_wouter_20
5765,268,uniform_euclidean_wouter_20
5766,268,uniform_euclidean_wouter_20
5767,251,uniform_euclidean_wouter_20
5768,251,uniform_euclidean_wouter_20
5769,190,uniform_euclidean_wouter_20
5770,195,uniform_euclidean_wouter_20
5771,214,uniform_euclidean_wouter_20
5772,232,uniform_euclidean_wouter_20
5773,238,uniform_euclidean_wouter_20
5774,238,uniform_euclidean_wouter_20
5775,375,uniform_euclidean_wouter_20
5776,383,uniform_euclidean_wouter_20
5777,382,uniform_euclidean_wouter_20
5778,435,uniform_euclidean_wouter_20
5779,435,uniform_euclidean_wouter_20
5780,435,uniform_euclidean_wouter_20
5781,435,uniform_euclidean_wouter_20
5782,435,uniform_euclidean_wouter_20
5783,435,uniform_euclidean_wouter_20
5784,435,uniform_euclidean_wouter_20
5785,435,uniform_euclidean_wouter_20
5786,435,uniform_euclidean_wouter_20
5787,433,uniform_euclidean_wouter_20
5788,433,uniform_euclidean_wouter_20
5789,433,uniform_euclidean_wouter_20
5790,70,uniform_euclidean_wouter_20
5791,186,uniform_euclidean_wouter_20
5792,173,uniform_euclidean_wouter_20
5793,186,uniform_euclidean_wouter_20
5794,183,uniform_euclidean_wouter_20
5795,183,uniform_euclidean_wouter_20
5796,222,uniform_euclidean_wouter_20
5797,222,uniform_euclidean_wouter_20
5798,238,uniform_euclidean_wouter_20
5799,221,uniform_euclidean_wouter_20
5800,468,uniform_euclidean_wouter_20
5801,468,uniform_euclidean_wouter_20
5802,434,uniform_euclidean_wouter_20
5803,365,uniform_euclidean_wouter_20
5804,364,uniform_euclidean_wouter_20
5805,259,uniform_euclidean_wouter_20
5806,259,uniform_euclidean_wouter_20
5807,143,uniform_euclidean_wouter_20
5808,138,uniform_euclidean_wouter_20
5809,140,uniform_euclidean_wouter_20
5810,140,uniform_euclidean_wouter_20
5811,258,uniform_euclidean_wouter_20
5812,258,uniform_euclidean_wouter_20
5813,384,uniform_euclidean_wouter_20
5814,331,uniform_euclidean_wouter_20
5815,271,uniform_euclidean_wouter_20
5816,322,uniform_euclidean_wouter_20
5817,390,uniform_euclidean_wouter_20
5818,390,uniform_euclidean_wouter_20
5819,390,uniform_euclidean_wouter_20
5820,388,uniform_euclidean_wouter_20
5821,388,uniform_euclidean_wouter_20
5822,814,uniform_euclidean_wouter_20
5823,814,uniform_euclidean_wouter_20
5824,814,uniform_euclidean_wouter_20
5825,896,uniform_euclidean_wouter_20
5826,896,uniform_euclidean_wouter_20
5827,894,uniform_euclidean_wouter_20
5828,894,uniform_euclidean_wouter_20
5829,845,uniform_euclidean_wouter_20
5830,845,uniform_euclidean_wouter_20
5831,685,uniform_euclidean_wouter_20
5832,420,uniform_euclidean_wouter_20
5833,420,uniform_euclidean_wouter_20
5834,420,uniform_euclidean_wouter_20
5835,420,uniform_euclidean_wouter_20
5836,678,uniform_euclidean_wouter_20
5837,678,uniform_euclidean_wouter_20
5838,656,uniform_euclidean_wouter_20
5839,656,uniform_euclidean_wouter_20
5840,656,uniform_euclidean_wouter_20
5841,656,uniform_euclidean_wouter_20
5842,647,uniform_euclidean_wouter_20
5843,979,uniform_euclidean_wouter_20
5844,486,uniform_euclidean_wouter_20
5845,645,uniform_euclidean_wouter_20
5846,403,uniform_euclidean_wouter_20
5847,334,uniform_euclidean_wouter_20
5848,416,uniform_euclidean_wouter_20
5849,468,uniform_euclidean_wouter_20
5850,468,uniform_euclidean_wouter_20
5851,381,uniform_euclidean_wouter_20
5852,382,uniform_euclidean_wouter_20
5853,382,uniform_euclidean_wouter_20
5854,376,uniform_euclidean_wouter_20
5855,376,uniform_euclidean_wouter_20
5856,400,uniform_euclidean_wouter_20
5857,406,uniform_euclidean_wouter_20
5858,1370,uniform_euclidean_wouter_20
5859,1364,uniform_euclidean_wouter_20
5860,1652,uniform_euclidean_wouter_20
5861,1652,uniform_euclidean_wouter_20
5862,1518,uniform_euclidean_wouter_20
5863,1518,uniform_euclidean_wouter_20
5864,1660,uniform_euclidean_wouter_20
5865,1660,uniform_euclidean_wouter_20
5866,1288,uniform_euclidean_wouter_20
5867,1288,uniform_euclidean_wouter_20
5868,1288,uniform_euclidean_wouter_20
5869,1327,uniform_euclidean_wouter_20
5870,1327,uniform_euclidean_wouter_20
5871,1327,uniform_euclidean_wouter_20
5872,605,uniform_euclidean_wouter_20
5873,605,uniform_euclidean_wouter_20
5874,605,uniform_euclidean_wouter_20
5875,605,uniform_euclidean_wouter_20
5876,579,uniform_euclidean_wouter_20
5877,574,uniform_euclidean_wouter_20
5878,1732,uniform_euclidean_wouter_20
5879,1469,uniform_euclidean_wouter_20
5880,1379,uniform_euclidean_wouter_20
5881,1392,uniform_euclidean_wouter_20
5882,981,uniform_euclidean_wouter_20
5883,981,uniform_euclidean_wouter_20
5884,238,uniform_euclidean_wouter_20
5885,238,uniform_euclidean_wouter_20
5886,238,uniform_euclidean_wouter_20
5887,502,uniform_euclidean_wouter_20
5888,185,uniform_euclidean_wouter_20
5889,185,uniform_euclidean_wouter_20
5890,185,uniform_euclidean_wouter_20
5891,165,uniform_euclidean_wouter_20
5892,168,uniform_euclidean_wouter_20
5893,168,uniform_euclidean_wouter_20
5894,168,uniform_euclidean_wouter_20
5895,168,uniform_euclidean_wouter_20
5896,161,uniform_euclidean_wouter_20
5897,161,uniform_euclidean_wouter_20
5898,161,uniform_euclidean_wouter_20
5899,355,uniform_euclidean_wouter_20
5900,438,uniform_euclidean_wouter_20
5901,396,uniform_euclidean_wouter_20
5902,378,uniform_euclidean_wouter_20
5903,378,uniform_euclidean_wouter_20
5904,381,uniform_euclidean_wouter_20
5905,381,uniform_euclidean_wouter_20
5906,455,uniform_euclidean_wouter_20
5907,589,uniform_euclidean_wouter_20
5908,588,uniform_euclidean_wouter_20
5909,470,uniform_euclidean_wouter_20
5910,470,uniform_euclidean_wouter_20
5911,470,uniform_euclidean_wouter_20
5912,601,uniform_euclidean_wouter_20
5913,601,uniform_euclidean_wouter_20
5914,601,uniform_euclidean_wouter_20
5915,524,uniform_euclidean_wouter_20
5916,726,uniform_euclidean_wouter_20
5917,766,uniform_euclidean_wouter_20
5918,788,uniform_euclidean_wouter_20
5919,796,uniform_euclidean_wouter_20
5920,425,uniform_euclidean_wouter_20
5921,356,uniform_euclidean_wouter_20
5922,356,uniform_euclidean_wouter_20
5923,356,uniform_euclidean_wouter_20
5924,356,uniform_euclidean_wouter_20
5925,356,uniform_euclidean_wouter_20
5926,356,uniform_euclidean_wouter_20
5927,356,uniform_euclidean_wouter_20
5928,356,uniform_euclidean_wouter_20
5929,356,uniform_euclidean_wouter_20
5930,356,uniform_euclidean_wouter_20
5931,351,uniform_euclidean_wouter_20
5932,205,uniform_euclidean_wouter_20
5933,205,uniform_euclidean_wouter_20
5934,204,uniform_euclidean_wouter_20
5935,371,uniform_euclidean_wouter_20
5936,371,uniform_euclidean_wouter_20
5937,371,uniform_euclidean_wouter_20
5938,235,uniform_euclidean_wouter_20
5939,235,uniform_euclidean_wouter_20
5940,235,uniform_euclidean_wouter_20
5941,250,uniform_euclidean_wouter_20
5942,250,uniform_euclidean_wouter_20
5943,250,uniform_euclidean_wouter_20
5944,371,uniform_euclidean_wouter_20
5945,371,uniform_euclidean_wouter_20
5946,241,uniform_euclidean_wouter_20
5947,188,uniform_euclidean_wouter_20
5948,188,uniform_euclidean_wouter_20
5949,188,uniform_euclidean_wouter_20
5950,188,uniform_euclidean_wouter_20
5951,180,uniform_euclidean_wouter_20
5952,238,uniform_euclidean_wouter_20
5953,238,uniform_euclidean_wouter_20
5954,238,uniform_euclidean_wouter_20
5955,238,uniform_euclidean_wouter_20
5956,364,uniform_euclidean_wouter_20
5957,155,uniform_euclidean_wouter_20
5958,155,uniform_euclidean_wouter_20
5959,155,uniform_euclidean_wouter_20
5960,167,uniform_euclidean_wouter_20
5961,167,uniform_euclidean_wouter_20
5962,109,uniform_euclidean_wouter_20
5963,109,uniform_euclidean_wouter_20
5964,109,uniform_euclidean_wouter_20
5965,109,uniform_euclidean_wouter_20
5966,162,uniform_euclidean_wouter_20
5967,157,uniform_euclidean_wouter_20
5968,157,uniform_euclidean_wouter_20
5969,177,uniform_euclidean_wouter_20
5970,177,uniform_euclidean_wouter_20
5971,177,uniform_euclidean_wouter_20
5972,177,uniform_euclidean_wouter_20
5973,177,uniform_euclidean_wouter_20
5974,177,uniform_euclidean_wouter_20
5975,194,uniform_euclidean_wouter_20
5976,201,uniform_euclidean_wouter_20
5977,87,uniform_euclidean_wouter_20
5978,87,uniform_euclidean_wouter_20
5979,166,uniform_euclidean_wouter_20
5980,167,uniform_euclidean_wouter_20
5981,126,uniform_euclidean_wouter_20
5982,126,uniform_euclidean_wouter_20
5983,126,uniform_euclidean_wouter_20
5984,127,uniform_euclidean_wouter_20
5985,132,uniform_euclidean_wouter_20
5986,135,uniform_euclidean_wouter_20
5987,135,uniform_euclidean_wouter_20
5988,135,uniform_euclidean_wouter_20
5989,135,uniform_euclidean_wouter_20
5990,135,uniform_euclidean_wouter_20
5991,135,uniform_euclidean_wouter_20
5992,113,uniform_euclidean_wouter_20
5993,122,uniform_euclidean_wouter_20
5994,122,uniform_euclidean_wouter_20
5995,122,uniform_euclidean_wouter_20
5996,184,uniform_euclidean_wouter_20
5997,184,uniform_euclidean_wouter_20
5998,184,uniform_euclidean_wouter_20
5999,289,uniform_euclidean_wouter_20
6000,343,uniform_euclidean_wouter_20
6001,343,uniform_euclidean_wouter_20
6002,343,uniform_euclidean_wouter_20
6003,343,uniform_euclidean_wouter_20
6004,343,uniform_euclidean_wouter_20
6005,244,uniform_euclidean_wouter_20
6006,311,uniform_euclidean_wouter_20
6007,311,uniform_euclidean_wouter_20
6008,327,uniform_euclidean_wouter_20
6009,284,uniform_euclidean_wouter_20
6010,730,uniform_euclidean_wouter_20
6011,690,uniform_euclidean_wouter_20
6012,690,uniform_euclidean_wouter_20
6013,664,uniform_euclidean_wouter_20
6014,669,uniform_euclidean_wouter_20
6015,670,uniform_euclidean_wouter_20
6016,673,uniform_euclidean_wouter_20
6017,673,uniform_euclidean_wouter_20
6018,673,uniform_euclidean_wouter_20
6019,673,uniform_euclidean_wouter_20
6020,673,uniform_euclidean_wouter_20
6021,657,uniform_euclidean_wouter_20
6022,497,uniform_euclidean_wouter_20
6023,513,uniform_euclidean_wouter_20
6024,513,uniform_euclidean_wouter_20
6025,513,uniform_euclidean_wouter_20
6026,513,uniform_euclidean_wouter_20
6027,360,uniform_euclidean_wouter_20
6028,360,uniform_euclidean_wouter_20
6029,360,uniform_euclidean_wouter_20
6030,364,uniform_euclidean_wouter_20
6031,360,uniform_euclidean_wouter_20
6032,426,uniform_euclidean_wouter_20
6033,409,uniform_euclidean_wouter_20
6034,408,uniform_euclidean_wouter_20
6035,407,uniform_euclidean_wouter_20
6036,403,uniform_euclidean_wouter_20
6037,403,uniform_euclidean_wouter_20
6038,386,uniform_euclidean_wouter_20
6039,453,uniform_euclidean_wouter_20
6040,453,uniform_euclidean_wouter_20
6041,467,uniform_euclidean_wouter_20
6042,484,uniform_euclidean_wouter_20
6043,597,uniform_euclidean_wouter_20
6044,597,uniform_euclidean_wouter_20
6045,142,uniform_euclidean_wouter_20
6046,142,uniform_euclidean_wouter_20
6047,142,uniform_euclidean_wouter_20
6048,128,uniform_euclidean_wouter_20
6049,128,uniform_euclidean_wouter_20
6050,128,uniform_euclidean_wouter_20
6051,128,uniform_euclidean_wouter_20
6052,128,uniform_euclidean_wouter_20
6053,231,uniform_euclidean_wouter_20
6054,233,uniform_euclidean_wouter_20
6055,233,uniform_euclidean_wouter_20
6056,428,uniform_euclidean_wouter_20
6057,248,uniform_euclidean_wouter_20
6058,248,uniform_euclidean_wouter_20
6059,248,uniform_euclidean_wouter_20
6060,248,uniform_euclidean_wouter_20
6061,291,uniform_euclidean_wouter_20
6062,307,uniform_euclidean_wouter_20
6063,307,uniform_euclidean_wouter_20
6064,271,uniform_euclidean_wouter_20
6065,330,uniform_euclidean_wouter_20
6066,330,uniform_euclidean_wouter_20
6067,330,uniform_euclidean_wouter_20
6068,253,uniform_euclidean_wouter_20
6069,253,uniform_euclidean_wouter_20
6070,253,uniform_euclidean_wouter_20
6071,448,uniform_euclidean_wouter_20
6072,393,uniform_euclidean_wouter_20
6073,518,uniform_euclidean_wouter_20
6074,523,uniform_euclidean_wouter_20
6075,523,uniform_euclidean_wouter_20
6076,523,uniform_euclidean_wouter_20
6077,523,uniform_euclidean_wouter_20
6078,523,uniform_euclidean_wouter_20
6079,441,uniform_euclidean_wouter_20
6080,472,uniform_euclidean_wouter_20
6081,119,uniform_euclidean_wouter_20
6082,119,uniform_euclidean_wouter_20
6083,135,uniform_euclidean_wouter_20
6084,341,uniform_euclidean_wouter_20
6085,264,uniform_euclidean_wouter_20
6086,214,uniform_euclidean_wouter_20
6087,103,uniform_euclidean_wouter_20
6088,86,uniform_euclidean_wouter_20
6089,86,uniform_euclidean_wouter_20
6090,86,uniform_euclidean_wouter_20
6091,86,uniform_euclidean_wouter_20
6092,86,uniform_euclidean_wouter_20
6093,108,uniform_euclidean_wouter_20
6094,102,uniform_euclidean_wouter_20
6095,102,uniform_euclidean_wouter_20
6096,102,uniform_euclidean_wouter_20
6097,102,uniform_euclidean_wouter_20
6098,311,uniform_euclidean_wouter_20
6099,326,uniform_euclidean_wouter_20
6100,326,uniform_euclidean_wouter_20
6101,318,uniform_euclidean_wouter_20
6102,293,uniform_euclidean_wouter_20
6103,293,uniform_euclidean_wouter_20
6104,293,uniform_euclidean_wouter_20
6105,293,uniform_euclidean_wouter_20
6106,293,uniform_euclidean_wouter_20
6107,239,uniform_euclidean_wouter_20
6108,231,uniform_euclidean_wouter_20
6109,231,uniform_euclidean_wouter_20
6110,236,uniform_euclidean_wouter_20
6111,456,uniform_euclidean_wouter_20
6112,507,uniform_euclidean_wouter_20
6113,507,uniform_euclidean_wouter_20
6114,456,uniform_euclidean_wouter_20
6115,312,uniform_euclidean_wouter_20
6116,312,uniform_euclidean_wouter_20
6117,263,uniform_euclidean_wouter_20
6118,263,uniform_euclidean_wouter_20
6119,263,uniform_euclidean_wouter_20
6120,263,uniform_euclidean_wouter_20
6121,271,uniform_euclidean_wouter_20
6122,271,uniform_euclidean_wouter_20
6123,271,uniform_euclidean_wouter_20
6124,271,uniform_euclidean_wouter_20
6125,271,uniform_euclidean_wouter_20
6126,107,uniform_euclidean_wouter_20
6127,177,uniform_euclidean_wouter_20
6128,110,uniform_euclidean_wouter_20
6129,110,uniform_euclidean_wouter_20
6130,326,uniform_euclidean_wouter_20
6131,326,uniform_euclidean_wouter_20
6132,281,uniform_euclidean_wouter_20
6133,281,uniform_euclidean_wouter_20
6134,281,uniform_euclidean_wouter_20
6135,314,uniform_euclidean_wouter_20
6136,204,uniform_euclidean_wouter_20
6137,204,uniform_euclidean_wouter_20
6138,193,uniform_euclidean_wouter_20
6139,195,uniform_euclidean_wouter_20
6140,437,uniform_euclidean_wouter_20
6141,437,uniform_euclidean_wouter_20
6142,437,uniform_euclidean_wouter_20
6143,432,uniform_euclidean_wouter_20
6144,440,uniform_euclidean_wouter_20
6145,440,uniform_euclidean_wouter_20
6146,651,uniform_euclidean_wouter_20
6147,686,uniform_euclidean_wouter_20
6148,483,uniform_euclidean_wouter_20
6149,480,uniform_euclidean_wouter_20
6150,487,uniform_euclidean_wouter_20
6151,398,uniform_euclidean_wouter_20
6152,551,uniform_euclidean_wouter_20
6153,551,uniform_euclidean_wouter_20
6154,478,uniform_euclidean_wouter_20
6155,477,uniform_euclidean_wouter_20
6156,658,uniform_euclidean_wouter_20
6157,661,uniform_euclidean_wouter_20
6158,661,uniform_euclidean_wouter_20
6159,449,uniform_euclidean_wouter_20
6160,449,uniform_euclidean_wouter_20
6161,449,uniform_euclidean_wouter_20
6162,453,uniform_euclidean_wouter_20
6163,452,uniform_euclidean_wouter_20
6164,452,uniform_euclidean_wouter_20
6165,1056,uniform_euclidean_wouter_20
6166,1140,uniform_euclidean_wouter_20
6167,1140,uniform_euclidean_wouter_20
6168,1140,uniform_euclidean_wouter_20
6169,1147,uniform_euclidean_wouter_20
6170,1147,uniform_euclidean_wouter_20
6171,1146,uniform_euclidean_wouter_20
6172,1146,uniform_euclidean_wouter_20
6173,1146,uniform_euclidean_wouter_20
6174,837,uniform_euclidean_wouter_20
6175,837,uniform_euclidean_wouter_20
6176,962,uniform_euclidean_wouter_20
6177,962,uniform_euclidean_wouter_20
6178,962,uniform_euclidean_wouter_20
6179,1442,uniform_euclidean_wouter_20
6180,592,uniform_euclidean_wouter_20
6181,597,uniform_euclidean_wouter_20
6182,597,uniform_euclidean_wouter_20
6183,597,uniform_euclidean_wouter_20
6184,597,uniform_euclidean_wouter_20
6185,597,uniform_euclidean_wouter_20
6186,823,uniform_euclidean_wouter_20
6187,823,uniform_euclidean_wouter_20
6188,823,uniform_euclidean_wouter_20
6189,1484,uniform_euclidean_wouter_20
6190,1545,uniform_euclidean_wouter_20
6191,1545,uniform_euclidean_wouter_20
6192,1545,uniform_euclidean_wouter_20
6193,2188,uniform_euclidean_wouter_20
6194,1791,uniform_euclidean_wouter_20
6195,1791,uniform_euclidean_wouter_20
6196,1688,uniform_euclidean_wouter_20
6197,1688,uniform_euclidean_wouter_20
6198,1065,uniform_euclidean_wouter_20
6199,1065,uniform_euclidean_wouter_20
6200,1065,uniform_euclidean_wouter_20
6201,1065,uniform_euclidean_wouter_20
6202,1098,uniform_euclidean_wouter_20
6203,1546,uniform_euclidean_wouter_20
6204,1549,uniform_euclidean_wouter_20
6205,1091,uniform_euclidean_wouter_20
6206,1091,uniform_euclidean_wouter_20
6207,1091,uniform_euclidean_wouter_20
6208,1091,uniform_euclidean_wouter_20
6209,1576,uniform_euclidean_wouter_20
6210,808,uniform_euclidean_wouter_20
6211,843,uniform_euclidean_wouter_20
6212,843,uniform_euclidean_wouter_20
6213,614,uniform_euclidean_wouter_20
6214,590,uniform_euclidean_wouter_20
6215,590,uniform_euclidean_wouter_20
6216,621,uniform_euclidean_wouter_20
6217,923,uniform_euclidean_wouter_20
6218,756,uniform_euclidean_wouter_20
6219,769,uniform_euclidean_wouter_20
6220,769,uniform_euclidean_wouter_20
6221,965,uniform_euclidean_wouter_20
6222,717,uniform_euclidean_wouter_20
6223,730,uniform_euclidean_wouter_20
6224,813,uniform_euclidean_wouter_20
6225,648,uniform_euclidean_wouter_20
6226,461,uniform_euclidean_wouter_20
6227,461,uniform_euclidean_wouter_20
6228,919,uniform_euclidean_wouter_20
6229,919,uniform_euclidean_wouter_20
6230,848,uniform_euclidean_wouter_20
6231,848,uniform_euclidean_wouter_20
6232,789,uniform_euclidean_wouter_20
6233,785,uniform_euclidean_wouter_20
6234,785,uniform_euclidean_wouter_20
6235,807,uniform_euclidean_wouter_20
6236,807,uniform_euclidean_wouter_20
6237,956,uniform_euclidean_wouter_20
6238,956,uniform_euclidean_wouter_20
6239,950,uniform_euclidean_wouter_20
6240,953,uniform_euclidean_wouter_20
