generation,iterations,hardest_value,optimal_cost,file_path,mutation_type,generation_type,distribution,city_size,range,normed_unique_distances,log_iterations,nearest_neighbor_norm,num_distinct_distances
191,7301,7301,4021.0,../data/Results/lognormal_asymmetric/city30_range3.8_wouter.json,inplace,asymmetric,lognormal,30,3.8,0.957471264367816,8.895766604056222,1.0000000000000002,833
192,7687,7687,4021.0,../data/Results/lognormal_asymmetric/city30_range3.8_wouter.json,inplace,asymmetric,lognormal,30,3.8,0.957471264367816,8.947285869349262,1.0000000000000002,833
201,7829,7829,4021.0,../data/Results/lognormal_asymmetric/city30_range3.8_wouter.json,inplace,asymmetric,lognormal,30,3.8,0.957471264367816,8.965590066908042,1.0000000000000002,833
224,7908,7908,4021.0,../data/Results/lognormal_asymmetric/city30_range3.8_wouter.json,inplace,asymmetric,lognormal,30,3.8,0.957471264367816,8.975630184290633,1.0000000000000002,833
241,8939,8939,4021.0,../data/Results/lognormal_asymmetric/city30_range3.8_wouter.json,inplace,asymmetric,lognormal,30,3.8,0.957471264367816,9.098179005087964,1.0000000000000002,833
247,9313,9313,4021.0,../data/Results/lognormal_asymmetric/city30_range3.8_wouter.json,inplace,asymmetric,lognormal,30,3.8,0.957471264367816,9.139166552521765,1.0000000000000002,833
254,9316,9316,4021.0,../data/Results/lognormal_asymmetric/city30_range3.8_wouter.json,inplace,asymmetric,lognormal,30,3.8,0.957471264367816,9.139488631004339,1.0000000000000002,833
260,9320,9320,4021.0,../data/Results/lognormal_asymmetric/city30_range3.8_wouter.json,inplace,asymmetric,lognormal,30,3.8,0.957471264367816,9.139917907679743,1.0000000000000002,833
290,9334,9334,4021.0,../data/Results/lognormal_asymmetric/city30_range3.8_wouter.json,inplace,asymmetric,lognormal,30,3.8,0.957471264367816,9.141418926509868,1.0000000000000002,833
299,9390,9390,4021.0,../data/Results/lognormal_asymmetric/city30_range3.8_wouter.json,inplace,asymmetric,lognormal,30,3.8,0.9586206896551724,9.147400572202415,1.0000000000000002,834
309,9705,9705,4021.0,../data/Results/lognormal_asymmetric/city30_range3.8_wouter.json,inplace,asymmetric,lognormal,30,3.8,0.9586206896551724,9.180396495603214,1.0000000000000002,834
314,9707,9707,4021.0,../data/Results/lognormal_asymmetric/city30_range3.8_wouter.json,inplace,asymmetric,lognormal,30,3.8,0.9586206896551724,9.18060255371233,1.0000000000000002,834
324,9789,9789,4021.0,../data/Results/lognormal_asymmetric/city30_range3.8_wouter.json,inplace,asymmetric,lognormal,30,3.8,0.9586206896551724,9.189014585261532,1.0000000000000002,834
332,9822,9822,4021.0,../data/Results/lognormal_asymmetric/city30_range3.8_wouter.json,inplace,asymmetric,lognormal,30,3.8,0.9586206896551724,9.192380046599292,1.0000000000000002,834
335,9823,9823,4021.0,../data/Results/lognormal_asymmetric/city30_range3.8_wouter.json,inplace,asymmetric,lognormal,30,3.8,0.9586206896551724,9.192481853674972,1.0000000000000002,834
341,10022,10022,4021.0,../data/Results/lognormal_asymmetric/city30_range3.8_wouter.json,inplace,asymmetric,lognormal,30,3.8,0.9586206896551724,9.21253795551977,1.0000000000000002,834
346,10023,10023,4021.0,../data/Results/lognormal_asymmetric/city30_range3.8_wouter.json,inplace,asymmetric,lognormal,30,3.8,0.9586206896551724,9.212637731024966,1.0000000000000002,834
349,10038,10038,4021.0,../data/Results/lognormal_asymmetric/city30_range3.8_wouter.json,inplace,asymmetric,lognormal,30,3.8,0.9597701149425287,9.214133170214978,1.0000000000000002,835
358,11486,11486,4021.0,../data/Results/lognormal_asymmetric/city30_range3.8_wouter.json,inplace,asymmetric,lognormal,30,3.8,0.9597701149425287,9.34888418142433,0.9999999999999999,835
364,11657,11657,4021.0,../data/Results/lognormal_asymmetric/city30_range3.8_wouter.json,inplace,asymmetric,lognormal,30,3.8,0.9597701149425287,9.363662136919919,0.9999999999999999,835
365,11658,11658,4021.0,../data/Results/lognormal_asymmetric/city30_range3.8_wouter.json,inplace,asymmetric,lognormal,30,3.8,0.9597701149425287,9.363747918605581,0.9999999999999999,835
367,12146,12146,4021.0,../data/Results/lognormal_asymmetric/city30_range3.8_wouter.json,inplace,asymmetric,lognormal,30,3.8,0.9597701149425287,9.404755176457604,0.9999999999999999,835
371,14362,14362,4021.0,../data/Results/lognormal_asymmetric/city30_range3.8_wouter.json,inplace,asymmetric,lognormal,30,3.8,0.9597701149425287,9.572341108670333,0.9999999999999999,835
374,14511,14511,4021.0,../data/Results/lognormal_asymmetric/city30_range3.8_wouter.json,inplace,asymmetric,lognormal,30,3.8,0.9586206896551724,9.582662261491162,1.0,834
382,14865,14865,4021.0,../data/Results/lognormal_asymmetric/city30_range3.8_wouter.json,inplace,asymmetric,lognormal,30,3.8,0.9586206896551724,9.606764735432265,1.0,834
397,14866,14866,4021.0,../data/Results/lognormal_asymmetric/city30_range3.8_wouter.json,inplace,asymmetric,lognormal,30,3.8,0.9586206896551724,9.606832005285305,1.0,834
398,14871,14871,4021.0,../data/Results/lognormal_asymmetric/city30_range3.8_wouter.json,inplace,asymmetric,lognormal,30,3.8,0.9586206896551724,9.60716828668875,1.0,834
415,14875,14875,4021.0,../data/Results/lognormal_asymmetric/city30_range3.8_wouter.json,inplace,asymmetric,lognormal,30,3.8,0.9586206896551724,9.607437230413899,1.0,834
416,14915,14915,4021.0,../data/Results/lognormal_asymmetric/city30_range3.8_wouter.json,inplace,asymmetric,lognormal,30,3.8,0.9586206896551724,9.610122696948917,1.0,834
423,15035,15035,4021.0,../data/Results/lognormal_asymmetric/city30_range3.8_wouter.json,inplace,asymmetric,lognormal,30,3.8,0.9597701149425287,9.618136095422695,1.0,835
425,15071,15071,4021.0,../data/Results/lognormal_asymmetric/city30_range3.8_wouter.json,inplace,asymmetric,lognormal,30,3.8,0.9597701149425287,9.620527646419744,1.0,835
428,15571,15571,4021.0,../data/Results/lognormal_asymmetric/city30_range3.8_wouter.json,inplace,asymmetric,lognormal,30,3.8,0.9597701149425287,9.65316548884149,1.0,835
453,16921,16921,4021.0,../data/Results/lognormal_asymmetric/city30_range3.8_wouter.json,inplace,asymmetric,lognormal,30,3.8,0.9597701149425287,9.736310733068686,1.0,835
460,16922,16922,4021.0,../data/Results/lognormal_asymmetric/city30_range3.8_wouter.json,inplace,asymmetric,lognormal,30,3.8,0.9597701149425287,9.736369829484506,1.0,835
474,16927,16927,4021.0,../data/Results/lognormal_asymmetric/city30_range3.8_wouter.json,inplace,asymmetric,lognormal,30,3.8,0.9597701149425287,9.736665259189156,1.0,835
487,16928,16928,4021.0,../data/Results/lognormal_asymmetric/city30_range3.8_wouter.json,inplace,asymmetric,lognormal,30,3.8,0.9597701149425287,9.736724334658085,1.0,835
490,16935,16935,4021.0,../data/Results/lognormal_asymmetric/city30_range3.8_wouter.json,inplace,asymmetric,lognormal,30,3.8,0.9597701149425287,9.737137765251932,1.0,835
500,17096,17096,4021.0,../data/Results/lognormal_asymmetric/city30_range3.8_wouter.json,inplace,asymmetric,lognormal,30,3.8,0.9597701149425287,9.746599796999043,1.0,835
521,17132,17132,4021.0,../data/Results/lognormal_asymmetric/city30_range3.8_wouter.json,inplace,asymmetric,lognormal,30,3.8,0.9597701149425287,9.74870333873532,1.0,835
526,17207,17207,4021.0,../data/Results/lognormal_asymmetric/city30_range3.8_wouter.json,inplace,asymmetric,lognormal,30,3.8,0.9597701149425287,9.753071556753216,1.0,835
528,17332,17332,4021.0,../data/Results/lognormal_asymmetric/city30_range3.8_wouter.json,inplace,asymmetric,lognormal,30,3.8,0.9586206896551724,9.760309782859858,1.0,834
530,17732,17732,4021.0,../data/Results/lognormal_asymmetric/city30_range3.8_wouter.json,inplace,asymmetric,lognormal,30,3.8,0.957471264367816,9.783126195865,1.0,833
552,18295,18295,4021.0,../data/Results/lognormal_asymmetric/city30_range3.8_wouter.json,inplace,asymmetric,lognormal,30,3.8,0.957471264367816,9.814383077453362,1.0,833
