generation,iterations,hardest_value,optimal_cost,file_path,mutation_type,generation_type,distribution,city_size,range,normed_unique_distances,log_iterations,nearest_neighbor_norm,num_distinct_distances
455,76800,76800,291.0,../data/Continuation/uniform_euclidean/city20_range30_swap.json,swap,euclidean,uniform,20,30.0,0.02631578947368421,11.248959919135777,1.0000000000000004,5
462,81720,81720,291.0,../data/Continuation/uniform_euclidean/city20_range30_swap.json,swap,euclidean,uniform,20,30.0,0.02631578947368421,11.31105404893157,1.0000000000000004,5
486,117502,117502,291.0,../data/Continuation/uniform_euclidean/city20_range30_swap.json,swap,euclidean,uniform,20,30.0,0.02631578947368421,11.674210633698095,1.0000000000000004,5
491,117902,117902,291.0,../data/Continuation/uniform_euclidean/city20_range30_swap.json,swap,euclidean,uniform,20,30.0,0.02631578947368421,11.677609049910005,1.0000000000000004,5
537,117970,117970,291.0,../data/Continuation/uniform_euclidean/city20_range30_swap.json,swap,euclidean,uniform,20,30.0,0.02631578947368421,11.678185633835897,1.0000000000000004,5
539,118135,118135,291.0,../data/Continuation/uniform_euclidean/city20_range30_swap.json,swap,euclidean,uniform,20,30.0,0.02631578947368421,11.679583317297585,1.0000000000000004,5
546,120230,120230,291.0,../data/Continuation/uniform_euclidean/city20_range30_swap.json,swap,euclidean,uniform,20,30.0,0.02631578947368421,11.697161853968963,1.0000000000000004,5
550,124579,124579,291.0,../data/Continuation/uniform_euclidean/city20_range30_swap.json,swap,euclidean,uniform,20,30.0,0.02631578947368421,11.732695331805306,1.0000000000000004,5
551,124949,124949,291.0,../data/Continuation/uniform_euclidean/city20_range30_swap.json,swap,euclidean,uniform,20,30.0,0.02631578947368421,11.7356609330298,1.0000000000000004,5
554,126738,126738,291.0,../data/Continuation/uniform_euclidean/city20_range30_swap.json,swap,euclidean,uniform,20,30.0,0.02631578947368421,11.749877242415305,1.0000000000000004,5
556,126740,126740,291.0,../data/Continuation/uniform_euclidean/city20_range30_swap.json,swap,euclidean,uniform,20,30.0,0.02631578947368421,11.749893022877515,1.0000000000000004,5
563,126887,126887,291.0,../data/Continuation/uniform_euclidean/city20_range30_swap.json,swap,euclidean,uniform,20,30.0,0.02631578947368421,11.751052205586458,1.0000000000000004,5
565,136294,136294,291.0,../data/Continuation/uniform_euclidean/city20_range30_swap.json,swap,euclidean,uniform,20,30.0,0.02631578947368421,11.822569596172778,1.0000000000000004,5
582,136340,136340,291.0,../data/Continuation/uniform_euclidean/city20_range30_swap.json,swap,euclidean,uniform,20,30.0,0.02631578947368421,11.822907044916784,1.0000000000000004,5
585,148399,148399,291.0,../data/Continuation/uniform_euclidean/city20_range30_swap.json,swap,euclidean,uniform,20,30.0,0.02631578947368421,11.907659871148246,1.0000000000000004,5
587,148630,148630,291.0,../data/Continuation/uniform_euclidean/city20_range30_swap.json,swap,euclidean,uniform,20,30.0,0.02631578947368421,11.909215275142948,1.0000000000000004,5
594,149455,149455,291.0,../data/Continuation/uniform_euclidean/city20_range30_swap.json,swap,euclidean,uniform,20,30.0,0.02631578947368421,11.914750623157804,1.0000000000000004,5
595,149660,149660,291.0,../data/Continuation/uniform_euclidean/city20_range30_swap.json,swap,euclidean,uniform,20,30.0,0.02631578947368421,11.916121333634356,1.0000000000000004,5
597,149665,149665,291.0,../data/Continuation/uniform_euclidean/city20_range30_swap.json,swap,euclidean,uniform,20,30.0,0.02631578947368421,11.916154742136824,1.0000000000000004,5
599,175286,175286,291.0,../data/Continuation/uniform_euclidean/city20_range30_swap.json,swap,euclidean,uniform,20,30.0,0.02631578947368421,12.074174204628262,1.0000000000000004,5
603,175619,175619,291.0,../data/Continuation/uniform_euclidean/city20_range30_swap.json,swap,euclidean,uniform,20,30.0,0.02631578947368421,12.076072154785493,1.0000000000000004,5
609,175673,175673,291.0,../data/Continuation/uniform_euclidean/city20_range30_swap.json,swap,euclidean,uniform,20,30.0,0.02631578947368421,12.076379591336426,1.0000000000000004,5
627,175674,175674,291.0,../data/Continuation/uniform_euclidean/city20_range30_swap.json,swap,euclidean,uniform,20,30.0,0.02631578947368421,12.076385283714616,1.0000000000000004,5
634,221045,221045,291.0,../data/Continuation/uniform_euclidean/city20_range30_swap.json,swap,euclidean,uniform,20,30.0,0.02631578947368421,12.306121579681676,1.0000000000000004,5
675,236846,236846,291.0,../data/Continuation/uniform_euclidean/city20_range30_swap.json,swap,euclidean,uniform,20,30.0,0.02631578947368421,12.375165419883349,1.0000000000000004,5
698,248489,248489,291.0,../data/Continuation/uniform_euclidean/city20_range30_swap.json,swap,euclidean,uniform,20,30.0,0.02631578947368421,12.423153857945513,1.0000000000000004,5
706,250772,250772,291.0,../data/Continuation/uniform_euclidean/city20_range30_swap.json,swap,euclidean,uniform,20,30.0,0.02631578947368421,12.43229943876517,1.0000000000000004,5
720,250870,250870,291.0,../data/Continuation/uniform_euclidean/city20_range30_swap.json,swap,euclidean,uniform,20,30.0,0.02631578947368421,12.432690155655887,1.0000000000000004,5
723,251319,251319,291.0,../data/Continuation/uniform_euclidean/city20_range30_swap.json,swap,euclidean,uniform,20,30.0,0.02631578947368421,12.434478327518043,1.0000000000000004,5
739,251320,251320,291.0,../data/Continuation/uniform_euclidean/city20_range30_swap.json,swap,euclidean,uniform,20,30.0,0.02631578947368421,12.434482306516887,1.0000000000000004,5
749,256317,256317,291.0,../data/Continuation/uniform_euclidean/city20_range30_swap.json,swap,euclidean,uniform,20,30.0,0.02631578947368421,12.454170238673791,1.0000000000000004,5
751,288733,288733,291.0,../data/Continuation/uniform_euclidean/city20_range30_swap.json,swap,euclidean,uniform,20,30.0,0.02631578947368421,12.5732576646261,1.0000000000000004,5
763,295298,295298,291.0,../data/Continuation/uniform_euclidean/city20_range30_swap.json,swap,euclidean,uniform,20,30.0,0.02631578947368421,12.59574029493563,1.0000000000000004,5
770,563521,563521,292.0,../data/Continuation/uniform_euclidean/city20_range30_swap.json,swap,euclidean,uniform,20,30.0,0.02631578947368421,13.241959878848315,1.0,5
772,592235,592235,292.0,../data/Continuation/uniform_euclidean/city20_range30_swap.json,swap,euclidean,uniform,20,30.0,0.02631578947368421,13.291658794558042,1.0,5
775,592357,592357,292.0,../data/Continuation/uniform_euclidean/city20_range30_swap.json,swap,euclidean,uniform,20,30.0,0.02631578947368421,13.291864772650806,1.0,5
779,660215,660215,292.0,../data/Continuation/uniform_euclidean/city20_range30_swap.json,swap,euclidean,uniform,20,30.0,0.02631578947368421,13.400320818530888,1.0,5
784,795900,795900,292.0,../data/Continuation/uniform_euclidean/city20_range30_swap.json,swap,euclidean,uniform,20,30.0,0.02631578947368421,13.587228828793942,1.0,5
792,859716,859716,292.0,../data/Continuation/uniform_euclidean/city20_range30_swap.json,swap,euclidean,uniform,20,30.0,0.02631578947368421,13.664357381132774,1.0,5
1,433,433,367.0,../data/Continuation/uniform_euclidean/city20_range40_swap.json,swap,euclidean,uniform,20,40.0,0.03684210526315789,6.070737728004799,1.0,7
5,676,676,367.0,../data/Continuation/uniform_euclidean/city20_range40_swap.json,swap,euclidean,uniform,20,40.0,0.03684210526315789,6.516193076044443,1.0,7
8,764,764,366.0,../data/Continuation/uniform_euclidean/city20_range40_swap.json,swap,euclidean,uniform,20,40.0,0.03684210526315789,6.638567789167829,1.0,7
9,980,980,366.0,../data/Continuation/uniform_euclidean/city20_range40_swap.json,swap,euclidean,uniform,20,40.0,0.03684210526315789,6.887552571665638,1.0,7
17,1114,1114,366.0,../data/Continuation/uniform_euclidean/city20_range40_swap.json,swap,euclidean,uniform,20,40.0,0.03684210526315789,7.015712420488127,1.0,7
20,1115,1115,366.0,../data/Continuation/uniform_euclidean/city20_range40_swap.json,swap,euclidean,uniform,20,40.0,0.03684210526315789,7.016609683895116,1.0,7
27,1127,1127,366.0,../data/Continuation/uniform_euclidean/city20_range40_swap.json,swap,euclidean,uniform,20,40.0,0.03684210526315789,7.027314514040664,1.0,7
44,1133,1133,366.0,../data/Continuation/uniform_euclidean/city20_range40_swap.json,swap,euclidean,uniform,20,40.0,0.03684210526315789,7.0326242610288885,1.0,7
50,1712,1712,367.0,../data/Continuation/uniform_euclidean/city20_range40_swap.json,swap,euclidean,uniform,20,40.0,0.03684210526315789,7.445417556702272,1.0,7
51,1714,1714,367.0,../data/Continuation/uniform_euclidean/city20_range40_swap.json,swap,euclidean,uniform,20,40.0,0.03684210526315789,7.446585099158309,1.0,7
52,1730,1730,367.0,../data/Continuation/uniform_euclidean/city20_range40_swap.json,swap,euclidean,uniform,20,40.0,0.03684210526315789,7.4558766874924025,1.0,7
65,1816,1816,367.0,../data/Continuation/uniform_euclidean/city20_range40_swap.json,swap,euclidean,uniform,20,40.0,0.03684210526315789,7.504391559161789,1.0,7
77,1901,1901,367.0,../data/Continuation/uniform_euclidean/city20_range40_swap.json,swap,euclidean,uniform,20,40.0,0.03684210526315789,7.5501353424889555,1.0,7
89,1913,1913,367.0,../data/Continuation/uniform_euclidean/city20_range40_swap.json,swap,euclidean,uniform,20,40.0,0.03684210526315789,7.556427969440776,1.0,7
203,2726,2726,368.0,../data/Continuation/uniform_euclidean/city20_range40_swap.json,swap,euclidean,uniform,20,40.0,0.03684210526315789,7.910590612256844,1.0,7
206,2727,2727,368.0,../data/Continuation/uniform_euclidean/city20_range40_swap.json,swap,euclidean,uniform,20,40.0,0.03684210526315789,7.910957382845956,1.0,7
207,2757,2757,368.0,../data/Continuation/uniform_euclidean/city20_range40_swap.json,swap,euclidean,uniform,20,40.0,0.03684210526315789,7.921898411024159,1.0,7
208,2942,2942,368.0,../data/Continuation/uniform_euclidean/city20_range40_swap.json,swap,euclidean,uniform,20,40.0,0.03684210526315789,7.986844901161723,1.0,7
209,2944,2944,368.0,../data/Continuation/uniform_euclidean/city20_range40_swap.json,swap,euclidean,uniform,20,40.0,0.03684210526315789,7.987524479849107,1.0,7
210,3639,3639,368.0,../data/Continuation/uniform_euclidean/city20_range40_swap.json,swap,euclidean,uniform,20,40.0,0.03684210526315789,8.199464197612434,1.0,7
212,3640,3640,368.0,../data/Continuation/uniform_euclidean/city20_range40_swap.json,swap,euclidean,uniform,20,40.0,0.03684210526315789,8.199738960631061,1.0,7
213,3800,3800,368.0,../data/Continuation/uniform_euclidean/city20_range40_swap.json,swap,euclidean,uniform,20,40.0,0.03684210526315789,8.24275634571474,1.0,7
215,3806,3806,368.0,../data/Continuation/uniform_euclidean/city20_range40_swap.json,swap,euclidean,uniform,20,40.0,0.03684210526315789,8.244334047856357,1.0,7
216,4185,4185,368.0,../data/Continuation/uniform_euclidean/city20_range40_swap.json,swap,euclidean,uniform,20,40.0,0.03684210526315789,8.339261982923814,1.0,7
220,4715,4715,368.0,../data/Continuation/uniform_euclidean/city20_range40_swap.json,swap,euclidean,uniform,20,40.0,0.03684210526315789,8.45850419506777,1.0,7
226,5149,5149,368.0,../data/Continuation/uniform_euclidean/city20_range40_swap.json,swap,euclidean,uniform,20,40.0,0.03684210526315789,8.546557800046335,1.0,7
232,5153,5153,368.0,../data/Continuation/uniform_euclidean/city20_range40_swap.json,swap,euclidean,uniform,20,40.0,0.03684210526315789,8.547334348328418,1.0,7
235,5161,5161,368.0,../data/Continuation/uniform_euclidean/city20_range40_swap.json,swap,euclidean,uniform,20,40.0,0.03684210526315789,8.54888563814892,1.0,7
245,23751,23751,369.0,../data/Continuation/uniform_euclidean/city20_range40_swap.json,swap,euclidean,uniform,20,40.0,0.03684210526315789,10.075379913839585,1.0,7
248,33149,33149,369.0,../data/Continuation/uniform_euclidean/city20_range40_swap.json,swap,euclidean,uniform,20,40.0,0.03684210526315789,10.40876782924652,1.0,7
252,36929,36929,369.0,../data/Continuation/uniform_euclidean/city20_range40_swap.json,swap,euclidean,uniform,20,40.0,0.03684210526315789,10.516752429223853,1.0,7
253,36984,36984,369.0,../data/Continuation/uniform_euclidean/city20_range40_swap.json,swap,euclidean,uniform,20,40.0,0.03684210526315789,10.518240665668088,1.0,7
256,36997,36997,369.0,../data/Continuation/uniform_euclidean/city20_range40_swap.json,swap,euclidean,uniform,20,40.0,0.03684210526315789,10.518592107258058,1.0,7
258,37363,37363,369.0,../data/Continuation/uniform_euclidean/city20_range40_swap.json,swap,euclidean,uniform,20,40.0,0.03684210526315789,10.528436188904818,1.0,7
261,37410,37410,369.0,../data/Continuation/uniform_euclidean/city20_range40_swap.json,swap,euclidean,uniform,20,40.0,0.03684210526315789,10.529693327342219,1.0,7
263,51429,51429,369.0,../data/Continuation/uniform_euclidean/city20_range40_swap.json,swap,euclidean,uniform,20,40.0,0.03684210526315789,10.84795749467561,1.0,7
264,51473,51473,369.0,../data/Continuation/uniform_euclidean/city20_range40_swap.json,swap,euclidean,uniform,20,40.0,0.03684210526315789,10.84881267732865,1.0,7
266,51846,51846,369.0,../data/Continuation/uniform_euclidean/city20_range40_swap.json,swap,euclidean,uniform,20,40.0,0.03684210526315789,10.856033065069473,1.0,7
273,51911,51911,369.0,../data/Continuation/uniform_euclidean/city20_range40_swap.json,swap,euclidean,uniform,20,40.0,0.03684210526315789,10.857285992746705,1.0,7
275,55326,55326,369.0,../data/Continuation/uniform_euclidean/city20_range40_swap.json,swap,euclidean,uniform,20,40.0,0.03684210526315789,10.920998239767215,1.0,7
278,55624,55624,369.0,../data/Continuation/uniform_euclidean/city20_range40_swap.json,swap,euclidean,uniform,20,40.0,0.03684210526315789,10.926370041778872,1.0,7
1,2308,2308,191.0,../data/Continuation/uniform_euclidean/city30_range15_swap.json,swap,euclidean,uniform,30,15.0,0.006896551724137931,7.744136627628423,0.9999999999999998,3
2,3202,3202,191.0,../data/Continuation/uniform_euclidean/city30_range15_swap.json,swap,euclidean,uniform,30,15.0,0.006896551724137931,8.071530893556972,0.9999999999999998,3
15,4010,4010,191.0,../data/Continuation/uniform_euclidean/city30_range15_swap.json,swap,euclidean,uniform,30,15.0,0.006896551724137931,8.296546520300865,0.9999999999999998,3
63,8385,8385,191.0,../data/Continuation/uniform_euclidean/city30_range15_swap.json,swap,euclidean,uniform,30,15.0,0.006896551724137931,9.034199674257428,1.0000000000000002,3
78,9415,9415,191.0,../data/Continuation/uniform_euclidean/city30_range15_swap.json,swap,euclidean,uniform,30,15.0,0.006896551724137931,9.15005944109136,0.9999999999999998,3
113,17089,17089,192.0,../data/Continuation/uniform_euclidean/city30_range15_swap.json,swap,euclidean,uniform,30,15.0,0.006896551724137931,9.746190260646967,0.9999999999999998,3
182,17673,17673,191.0,../data/Continuation/uniform_euclidean/city30_range15_swap.json,swap,euclidean,uniform,30,15.0,0.006896551724137931,9.779793330189854,0.9999999999999998,3
190,18263,18263,192.0,../data/Continuation/uniform_euclidean/city30_range15_swap.json,swap,euclidean,uniform,30,15.0,0.006896551724137931,9.812632434192096,0.9999999999999998,3
323,18735,18735,192.0,../data/Continuation/uniform_euclidean/city30_range15_swap.json,swap,euclidean,uniform,30,15.0,0.006896551724137931,9.838148711227841,0.9999999999999998,3
340,37351,37351,192.0,../data/Continuation/uniform_euclidean/city30_range15_swap.json,swap,euclidean,uniform,30,15.0,0.006896551724137931,10.528114963964294,1.0,3
1,2224,2224,427.0,../data/Continuation/uniform_euclidean/city30_range35_wouter.json,inplace,euclidean,uniform,30,35.0,0.013793103448275862,7.7070626553709225,0.9999999999999998,6
2,3124,3124,423.0,../data/Continuation/uniform_euclidean/city30_range35_wouter.json,inplace,euclidean,uniform,30,35.0,0.016091954022988506,8.046869510959898,1.0000000000000004,7
3,12934,12934,415.0,../data/Continuation/uniform_euclidean/city30_range35_wouter.json,inplace,euclidean,uniform,30,35.0,0.01839080459770115,9.467614782006615,1.0,8
23,12935,12935,415.0,../data/Continuation/uniform_euclidean/city30_range35_wouter.json,inplace,euclidean,uniform,30,35.0,0.020689655172413793,9.467692094620206,1.0,9
28,14492,14492,411.0,../data/Continuation/uniform_euclidean/city30_range35_wouter.json,inplace,euclidean,uniform,30,35.0,0.020689655172413793,9.581352052015037,0.9999999999999998,9
29,14557,14557,411.0,../data/Continuation/uniform_euclidean/city30_range35_wouter.json,inplace,euclidean,uniform,30,35.0,0.022988505747126436,9.58582725656473,0.9999999999999998,10
34,14781,14781,411.0,../data/Continuation/uniform_euclidean/city30_range35_wouter.json,inplace,euclidean,uniform,30,35.0,0.02528735632183908,9.60109785121214,0.9999999999999998,11
46,20196,20196,411.0,../data/Continuation/uniform_euclidean/city30_range35_wouter.json,inplace,euclidean,uniform,30,35.0,0.02528735632183908,9.913239843978856,0.9999999999999998,11
54,33232,33232,408.0,../data/Continuation/uniform_euclidean/city30_range35_wouter.json,inplace,euclidean,uniform,30,35.0,0.027586206896551724,10.411268546115924,1.0000000000000002,12
55,33236,33236,408.0,../data/Continuation/uniform_euclidean/city30_range35_wouter.json,inplace,euclidean,uniform,30,35.0,0.029885057471264367,10.411388904784902,1.0000000000000002,13
67,33240,33240,408.0,../data/Continuation/uniform_euclidean/city30_range35_wouter.json,inplace,euclidean,uniform,30,35.0,0.03218390804597701,10.411509248969415,1.0000000000000002,14
78,33249,33249,408.0,../data/Continuation/uniform_euclidean/city30_range35_wouter.json,inplace,euclidean,uniform,30,35.0,0.03218390804597701,10.411779970443792,1.0000000000000002,14
79,33268,33268,408.0,../data/Continuation/uniform_euclidean/city30_range35_wouter.json,inplace,euclidean,uniform,30,35.0,0.034482758620689655,10.412351252988609,1.0000000000000002,15
80,33379,33379,408.0,../data/Continuation/uniform_euclidean/city30_range35_wouter.json,inplace,euclidean,uniform,30,35.0,0.034482758620689655,10.415682238708387,1.0000000000000002,15
81,33519,33519,408.0,../data/Continuation/uniform_euclidean/city30_range35_wouter.json,inplace,euclidean,uniform,30,35.0,0.034482758620689655,10.419867721215477,1.0000000000000002,15
89,33532,33532,408.0,../data/Continuation/uniform_euclidean/city30_range35_wouter.json,inplace,euclidean,uniform,30,35.0,0.034482758620689655,10.420255485757778,1.0000000000000002,15
90,33535,33535,408.0,../data/Continuation/uniform_euclidean/city30_range35_wouter.json,inplace,euclidean,uniform,30,35.0,0.034482758620689655,10.420344948533867,1.0000000000000002,15
95,33570,33570,408.0,../data/Continuation/uniform_euclidean/city30_range35_wouter.json,inplace,euclidean,uniform,30,35.0,0.034482758620689655,10.42138808997411,1.0000000000000002,15
119,33594,33594,408.0,../data/Continuation/uniform_euclidean/city30_range35_wouter.json,inplace,euclidean,uniform,30,35.0,0.034482758620689655,10.422102758576978,1.0000000000000002,15
128,33728,33728,408.0,../data/Continuation/uniform_euclidean/city30_range35_wouter.json,inplace,euclidean,uniform,30,35.0,0.0367816091954023,10.426083631901063,1.0000000000000002,16
129,33859,33859,408.0,../data/Continuation/uniform_euclidean/city30_range35_wouter.json,inplace,euclidean,uniform,30,35.0,0.0367816091954023,10.429960121878326,1.0000000000000002,16
157,33861,33861,408.0,../data/Continuation/uniform_euclidean/city30_range35_wouter.json,inplace,euclidean,uniform,30,35.0,0.0367816091954023,10.430019188623765,1.0000000000000002,16
167,33890,33890,408.0,../data/Continuation/uniform_euclidean/city30_range35_wouter.json,inplace,euclidean,uniform,30,35.0,0.03908045977011494,10.430875264601127,1.0000000000000002,17
192,33897,33897,408.0,../data/Continuation/uniform_euclidean/city30_range35_wouter.json,inplace,euclidean,uniform,30,35.0,0.03908045977011494,10.431081793877386,1.0000000000000002,17
198,33900,33900,408.0,../data/Continuation/uniform_euclidean/city30_range35_wouter.json,inplace,euclidean,uniform,30,35.0,0.03908045977011494,10.43117029336857,1.0000000000000002,17
199,37774,37774,408.0,../data/Continuation/uniform_euclidean/city30_range35_wouter.json,inplace,euclidean,uniform,30,35.0,0.041379310344827586,10.539376314255819,1.0,18
205,37926,37926,408.0,../data/Continuation/uniform_euclidean/city30_range35_wouter.json,inplace,euclidean,uniform,30,35.0,0.041379310344827586,10.54339217170038,1.0,18
207,38260,38260,400.0,../data/Continuation/uniform_euclidean/city30_range35_wouter.json,inplace,euclidean,uniform,30,35.0,0.04367816091954023,10.55216024299427,0.9999999999999999,19
212,38294,38294,400.0,../data/Continuation/uniform_euclidean/city30_range35_wouter.json,inplace,euclidean,uniform,30,35.0,0.04367816091954023,10.553048504933177,0.9999999999999999,19
222,38306,38306,400.0,../data/Continuation/uniform_euclidean/city30_range35_wouter.json,inplace,euclidean,uniform,30,35.0,0.04597701149425287,10.553361820862632,0.9999999999999999,20
224,38364,38364,400.0,../data/Continuation/uniform_euclidean/city30_range35_wouter.json,inplace,euclidean,uniform,30,35.0,0.04827586206896552,10.554874798847868,0.9999999999999999,21
227,38379,38379,400.0,../data/Continuation/uniform_euclidean/city30_range35_wouter.json,inplace,euclidean,uniform,30,35.0,0.04827586206896552,10.55526571398517,0.9999999999999999,21
232,38459,38459,400.0,../data/Continuation/uniform_euclidean/city30_range35_wouter.json,inplace,euclidean,uniform,30,35.0,0.05057471264367816,10.557348017764722,0.9999999999999999,22
235,43375,43375,388.0,../data/Continuation/uniform_euclidean/city30_range35_wouter.json,inplace,euclidean,uniform,30,35.0,0.052873563218390804,10.677638517249184,1.0,23
243,43621,43621,388.0,../data/Continuation/uniform_euclidean/city30_range35_wouter.json,inplace,euclidean,uniform,30,35.0,0.052873563218390804,10.683293964756503,1.0,23
247,43622,43622,388.0,../data/Continuation/uniform_euclidean/city30_range35_wouter.json,inplace,euclidean,uniform,30,35.0,0.052873563218390804,10.68331688923182,1.0,23
267,43623,43623,388.0,../data/Continuation/uniform_euclidean/city30_range35_wouter.json,inplace,euclidean,uniform,30,35.0,0.052873563218390804,10.683339813181618,1.0,23
268,43670,43670,388.0,../data/Continuation/uniform_euclidean/city30_range35_wouter.json,inplace,euclidean,uniform,30,35.0,0.052873563218390804,10.68441664647963,1.0000000000000002,23
278,44395,44395,388.0,../data/Continuation/uniform_euclidean/city30_range35_wouter.json,inplace,euclidean,uniform,30,35.0,0.052873563218390804,10.70088212946645,1.0000000000000002,23
281,44437,44437,388.0,../data/Continuation/uniform_euclidean/city30_range35_wouter.json,inplace,euclidean,uniform,30,35.0,0.05517241379310345,10.70182773472423,1.0000000000000002,24
288,45964,45964,388.0,../data/Continuation/uniform_euclidean/city30_range35_wouter.json,inplace,euclidean,uniform,30,35.0,0.05517241379310345,10.735613760377547,1.0000000000000002,24
294,49683,49683,388.0,../data/Continuation/uniform_euclidean/city30_range35_wouter.json,inplace,euclidean,uniform,30,35.0,0.05517241379310345,10.813418101257621,0.9999999999999999,24
301,49686,49686,388.0,../data/Continuation/uniform_euclidean/city30_range35_wouter.json,inplace,euclidean,uniform,30,35.0,0.05517241379310345,10.813478482261775,0.9999999999999999,24
309,49690,49690,388.0,../data/Continuation/uniform_euclidean/city30_range35_wouter.json,inplace,euclidean,uniform,30,35.0,0.05517241379310345,10.813558984596387,0.9999999999999999,24
310,60523,60523,396.0,../data/Continuation/uniform_euclidean/city30_range35_wouter.json,inplace,euclidean,uniform,30,35.0,0.052873563218390804,11.010778737063692,1.0000000000000002,23
328,95782,95782,385.0,../data/Continuation/uniform_euclidean/city30_range35_wouter.json,inplace,euclidean,uniform,30,35.0,0.05517241379310345,11.469830054864653,0.9999999999999998,24
339,95786,95786,385.0,../data/Continuation/uniform_euclidean/city30_range35_wouter.json,inplace,euclidean,uniform,30,35.0,0.05747126436781609,11.46987181549274,0.9999999999999998,25
346,95804,95804,385.0,../data/Continuation/uniform_euclidean/city30_range35_wouter.json,inplace,euclidean,uniform,30,35.0,0.05747126436781609,11.470059716740748,0.9999999999999998,25
349,95806,95806,385.0,../data/Continuation/uniform_euclidean/city30_range35_wouter.json,inplace,euclidean,uniform,30,35.0,0.05747126436781609,11.470080592477922,0.9999999999999998,25
356,95879,95879,385.0,../data/Continuation/uniform_euclidean/city30_range35_wouter.json,inplace,euclidean,uniform,30,35.0,0.05747126436781609,11.470842258790144,0.9999999999999998,25
357,95905,95905,385.0,../data/Continuation/uniform_euclidean/city30_range35_wouter.json,inplace,euclidean,uniform,30,35.0,0.059770114942528735,11.471113397155799,0.9999999999999998,26
365,95906,95906,385.0,../data/Continuation/uniform_euclidean/city30_range35_wouter.json,inplace,euclidean,uniform,30,35.0,0.06206896551724138,11.471123824086476,0.9999999999999998,27
372,98272,98272,385.0,../data/Continuation/uniform_euclidean/city30_range35_wouter.json,inplace,euclidean,uniform,30,35.0,0.06206896551724138,11.49549442324056,0.9999999999999998,27
394,98297,98297,385.0,../data/Continuation/uniform_euclidean/city30_range35_wouter.json,inplace,euclidean,uniform,30,35.0,0.06206896551724138,11.49574878684962,0.9999999999999998,27
397,98322,98322,385.0,../data/Continuation/uniform_euclidean/city30_range35_wouter.json,inplace,euclidean,uniform,30,35.0,0.06206896551724138,11.496003085774289,0.9999999999999998,27
398,98386,98386,385.0,../data/Continuation/uniform_euclidean/city30_range35_wouter.json,inplace,euclidean,uniform,30,35.0,0.06206896551724138,11.496653796495341,0.9999999999999998,27
401,98399,98399,385.0,../data/Continuation/uniform_euclidean/city30_range35_wouter.json,inplace,euclidean,uniform,30,35.0,0.06206896551724138,11.49678592038709,0.9999999999999998,27
402,151018,151018,385.0,../data/Continuation/uniform_euclidean/city30_range35_wouter.json,inplace,euclidean,uniform,30,35.0,0.06206896551724138,11.925154313990694,0.9999999999999998,27
403,443790,443790,375.0,../data/Continuation/uniform_euclidean/city30_range35_wouter.json,inplace,euclidean,uniform,30,35.0,0.06206896551724138,13.003106756554393,1.0000000000000002,27
406,445604,445604,375.0,../data/Continuation/uniform_euclidean/city30_range35_wouter.json,inplace,euclidean,uniform,30,35.0,0.06206896551724138,13.007185944215605,1.0000000000000002,27
407,445629,445629,375.0,../data/Continuation/uniform_euclidean/city30_range35_wouter.json,inplace,euclidean,uniform,30,35.0,0.06206896551724138,13.007242046267496,1.0000000000000002,27
409,445699,445699,375.0,../data/Continuation/uniform_euclidean/city30_range35_wouter.json,inplace,euclidean,uniform,30,35.0,0.06436781609195402,13.007399115270477,1.0000000000000002,28
416,445702,445702,375.0,../data/Continuation/uniform_euclidean/city30_range35_wouter.json,inplace,euclidean,uniform,30,35.0,0.06436781609195402,13.007405846247893,1.0000000000000002,28
419,445806,445806,375.0,../data/Continuation/uniform_euclidean/city30_range35_wouter.json,inplace,euclidean,uniform,30,35.0,0.06436781609195402,13.00763915879354,1.0000000000000002,28
421,445882,445882,375.0,../data/Continuation/uniform_euclidean/city30_range35_wouter.json,inplace,euclidean,uniform,30,35.0,0.06436781609195402,13.007809622005299,1.0,28
422,473304,473304,375.0,../data/Continuation/uniform_euclidean/city30_range35_wouter.json,inplace,euclidean,uniform,30,35.0,0.06436781609195402,13.067493167158016,1.0,28
426,473576,473576,375.0,../data/Continuation/uniform_euclidean/city30_range35_wouter.json,inplace,euclidean,uniform,30,35.0,0.06666666666666667,13.068067685592204,1.0000000000000002,29
429,473584,473584,375.0,../data/Continuation/uniform_euclidean/city30_range35_wouter.json,inplace,euclidean,uniform,30,35.0,0.06666666666666667,13.068084578197466,1.0,29
431,473591,473591,375.0,../data/Continuation/uniform_euclidean/city30_range35_wouter.json,inplace,euclidean,uniform,30,35.0,0.06666666666666667,13.06809935899299,1.0,29
438,473592,473592,375.0,../data/Continuation/uniform_euclidean/city30_range35_wouter.json,inplace,euclidean,uniform,30,35.0,0.06666666666666667,13.068101470517373,1.0,29
1,53945,53945,884.0,../data/Continuation/uniform_euclidean/city30_range75_swap.json,swap,euclidean,uniform,30,75.0,0.027586206896551724,10.895720287985458,1.0000000000000002,12
3,54129,54129,884.0,../data/Continuation/uniform_euclidean/city30_range75_swap.json,swap,euclidean,uniform,30,75.0,0.027586206896551724,10.899125365576426,1.0000000000000002,12
4,55105,55105,884.0,../data/Continuation/uniform_euclidean/city30_range75_swap.json,swap,euclidean,uniform,30,75.0,0.027586206896551724,10.91699573512566,1.0000000000000002,12
