generation,iteration,mutation_type,generation_type,distribution,city_size,range,iterations,symmetric,normed_unique_distances,nearest_neighbor_norm,log_iterations
36,42.0,random_sampling,asymmetric,lognormal,20,2.0,42.0,False,0.9947368421052631,1.0000000000000002,3.7376696182833684
37,87.0,random_sampling,asymmetric,lognormal,20,2.0,87.0,False,1.0,0.9999999999999998,4.465908118654584
38,38.0,random_sampling,asymmetric,lognormal,20,2.0,38.0,False,1.0,1.0,3.6375861597263857
39,110.0,random_sampling,asymmetric,lognormal,20,2.0,110.0,False,1.0,0.9999999999999998,4.700480365792417
40,80.0,random_sampling,asymmetric,lognormal,20,2.0,80.0,False,0.9921052631578947,1.0,4.382026634673881
41,52.0,random_sampling,asymmetric,lognormal,20,2.0,52.0,False,0.9947368421052631,1.0,3.9512437185814275
42,48.0,random_sampling,asymmetric,lognormal,20,2.0,48.0,False,0.9973684210526316,1.0,3.871201010907891
43,110.0,random_sampling,asymmetric,lognormal,20,2.0,110.0,False,0.9973684210526316,0.9999999999999998,4.700480365792417
44,222.0,random_sampling,asymmetric,lognormal,20,2.0,222.0,False,0.9973684210526316,1.0000000000000002,5.402677381872279
45,63.0,random_sampling,asymmetric,lognormal,20,2.0,63.0,False,0.9973684210526316,0.9999999999999997,4.143134726391533
46,32.0,random_sampling,asymmetric,lognormal,20,2.0,32.0,False,1.0,1.0000000000000002,3.4657359027997265
47,69.0,random_sampling,asymmetric,lognormal,20,2.0,69.0,False,0.9921052631578947,1.0,4.23410650459726
48,78.0,random_sampling,asymmetric,lognormal,20,2.0,78.0,False,0.9973684210526316,1.0000000000000002,4.356708826689592
49,24.0,random_sampling,asymmetric,lognormal,20,2.0,24.0,False,0.9947368421052631,1.0,3.1780538303479458
50,39.0,random_sampling,asymmetric,lognormal,20,2.0,39.0,False,0.9921052631578947,1.0000000000000004,3.6635616461296463
51,30.0,random_sampling,asymmetric,lognormal,20,2.0,30.0,False,0.9947368421052631,1.0000000000000002,3.4011973816621555
52,36.0,random_sampling,asymmetric,lognormal,20,2.0,36.0,False,0.9947368421052631,1.0,3.58351893845611
53,68.0,random_sampling,asymmetric,lognormal,20,2.0,68.0,False,0.9973684210526316,1.0,4.219507705176107
54,73.0,random_sampling,asymmetric,lognormal,20,2.0,73.0,False,0.9947368421052631,1.0,4.290459441148391
55,176.0,random_sampling,asymmetric,lognormal,20,2.0,176.0,False,1.0,0.9999999999999998,5.170483995038151
56,84.0,random_sampling,asymmetric,lognormal,20,2.0,84.0,False,0.9973684210526316,1.0,4.430816798843313
57,122.0,random_sampling,asymmetric,lognormal,20,2.0,122.0,False,0.9921052631578947,1.0,4.804021044733257
58,149.0,random_sampling,asymmetric,lognormal,20,2.0,149.0,False,0.9947368421052631,0.9999999999999998,5.003946305945459
59,21.0,random_sampling,asymmetric,lognormal,20,2.0,21.0,False,0.9947368421052631,1.0,3.044522437723423
60,138.0,random_sampling,asymmetric,lognormal,20,2.0,138.0,False,0.9973684210526316,1.0000000000000002,4.927253685157205
61,68.0,random_sampling,asymmetric,lognormal,20,2.0,68.0,False,0.9973684210526316,1.0,4.219507705176107
