generation,iteration,mutation_type,generation_type,distribution,city_size,range,iterations,symmetric,normed_unique_distances,nearest_neighbor_norm,log_iterations
69,398.0,random_sampling,symmetric,uniform,30,5.0,398.0,True,0.013793103448275862,,5.986452005284438
70,517.0,random_sampling,symmetric,uniform,30,5.0,517.0,True,0.013793103448275862,,6.248042874508429
71,780.0,random_sampling,symmetric,uniform,30,5.0,780.0,True,0.013793103448275862,1.0,6.659293919683638
72,411.0,random_sampling,symmetric,uniform,30,5.0,411.0,True,0.013793103448275862,,6.018593214496234
73,854.0,random_sampling,symmetric,uniform,30,5.0,854.0,True,0.013793103448275862,,6.74993119378857
74,451.0,random_sampling,symmetric,uniform,30,5.0,451.0,True,0.013793103448275862,,6.111467339502679
75,239.0,random_sampling,symmetric,uniform,30,5.0,239.0,True,0.013793103448275862,,5.476463551931511
76,503.0,random_sampling,symmetric,uniform,30,5.0,503.0,True,0.013793103448275862,,6.220590170099739
77,264.0,random_sampling,symmetric,uniform,30,5.0,264.0,True,0.013793103448275862,,5.575949103146316
78,18698.0,random_sampling,symmetric,uniform,30,5.0,18698.0,True,0.013793103448275862,1.0,9.836171845251261
79,232.0,random_sampling,symmetric,uniform,30,5.0,232.0,True,0.013793103448275862,,5.44673737166631
80,410.0,random_sampling,symmetric,uniform,30,5.0,410.0,True,0.013793103448275862,,6.016157159698354
81,146.0,random_sampling,symmetric,uniform,30,5.0,146.0,True,0.013793103448275862,,4.983606621708336
82,855.0,random_sampling,symmetric,uniform,30,5.0,855.0,True,0.013793103448275862,,6.75110146893676
83,169.0,random_sampling,symmetric,uniform,30,5.0,169.0,True,0.013793103448275862,,5.1298987149230735
84,129.0,random_sampling,symmetric,uniform,30,5.0,129.0,True,0.013793103448275862,,4.859812404361672
85,452.0,random_sampling,symmetric,uniform,30,5.0,452.0,True,0.013793103448275862,,6.113682179832232
86,217.0,random_sampling,symmetric,uniform,30,5.0,217.0,True,0.013793103448275862,,5.37989735354046
87,242.0,random_sampling,symmetric,uniform,30,5.0,242.0,True,0.013793103448275862,,5.488937726156687
88,399.0,random_sampling,symmetric,uniform,30,5.0,399.0,True,0.013793103448275862,,5.988961416889864
89,251.0,random_sampling,symmetric,uniform,30,5.0,251.0,True,0.013793103448275862,1.0,5.5254529391317835
90,121.0,random_sampling,symmetric,uniform,30,5.0,121.0,True,0.013793103448275862,,4.795790545596741
91,240.0,random_sampling,symmetric,uniform,30,5.0,240.0,True,0.013793103448275862,,5.480638923341991
92,726.0,random_sampling,symmetric,uniform,30,5.0,726.0,True,0.013793103448275862,,6.587550014824796
93,491.0,random_sampling,symmetric,uniform,30,5.0,491.0,True,0.013793103448275862,,6.19644412779452
94,435.0,random_sampling,symmetric,uniform,30,5.0,435.0,True,0.013793103448275862,,6.075346031088684
95,448.0,random_sampling,symmetric,uniform,30,5.0,448.0,True,0.013793103448275862,,6.104793232414985
