generation,iteration,mutation_type,generation_type,distribution,city_size,range,iterations,symmetric,normed_unique_distances,nearest_neighbor_norm,log_iterations
27,465.0,random_sampling,symmetric,lognormal,20,2.0,465.0,True,1.0,0.9999999999999997,6.142037405587356
28,225.0,random_sampling,symmetric,lognormal,20,2.0,225.0,True,1.0,1.0,5.41610040220442
29,551.0,random_sampling,symmetric,lognormal,20,2.0,551.0,True,1.0,1.0,6.311734809152915
30,258.0,random_sampling,symmetric,lognormal,20,2.0,258.0,True,0.9894736842105263,1.0000000000000002,5.552959584921617
31,161.0,random_sampling,symmetric,lognormal,20,2.0,161.0,True,1.0,1.0,5.081404364984463
32,172.0,random_sampling,symmetric,lognormal,20,2.0,172.0,True,1.0,1.0000000000000004,5.147494476813453
33,297.0,random_sampling,symmetric,lognormal,20,2.0,297.0,True,1.0,0.9999999999999997,5.6937321388027
34,544.0,random_sampling,symmetric,lognormal,20,2.0,544.0,True,1.0,1.0,6.298949246855942
35,212.0,random_sampling,symmetric,lognormal,20,2.0,212.0,True,0.9947368421052631,1.0000000000000002,5.356586274672012
36,604.0,random_sampling,symmetric,lognormal,20,2.0,604.0,True,1.0,1.0,6.403574197934815
37,402.0,random_sampling,symmetric,lognormal,20,2.0,402.0,True,1.0,1.0,5.996452088619021
38,385.0,random_sampling,symmetric,lognormal,20,2.0,385.0,True,1.0,0.9999999999999998,5.953243334287785
39,841.0,random_sampling,symmetric,lognormal,20,2.0,841.0,True,1.0,1.0000000000000004,6.734591659972948
40,159.0,random_sampling,symmetric,lognormal,20,2.0,159.0,True,1.0,1.0,5.0689042022202315
41,541.0,random_sampling,symmetric,lognormal,20,2.0,541.0,True,0.9947368421052631,1.0,6.293419278846481
42,493.0,random_sampling,symmetric,lognormal,20,2.0,493.0,True,1.0,1.0,6.20050917404269
43,299.0,random_sampling,symmetric,lognormal,20,2.0,299.0,True,1.0,1.0,5.700443573390687
44,583.0,random_sampling,symmetric,lognormal,20,2.0,583.0,True,0.9947368421052631,1.0,6.368187186350492
45,1588.0,random_sampling,symmetric,lognormal,20,2.0,1588.0,True,0.9947368421052631,1.0,7.370230641807081
46,660.0,random_sampling,symmetric,lognormal,20,2.0,660.0,True,1.0,1.0,6.492239835020471
