violation_count,total_violation_magnitude,average_violation_magnitude,violation_ratio,configuration,iteration,generation,optimal_cost
2103,4029621253.0,1916129.9348549691,0.3074561403508772,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 2.6, 'mutation_type': 'swap'}",160,50,14079.0
2104,4027954383.0,1914426.9881178706,0.30760233918128654,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 2.6, 'mutation_type': 'swap'}",163,68,14079.0
2116,4029935490.0,1904506.375236295,0.30935672514619883,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 2.6, 'mutation_type': 'swap'}",168,69,12701.0
2114,4028002160.0,1905393.642384106,0.3090643274853801,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 2.6, 'mutation_type': 'swap'}",179,72,12701.0
2119,3963466442.0,1870441.9263803682,0.3097953216374269,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 2.6, 'mutation_type': 'swap'}",218,76,12701.0
2121,3963319648.0,1868608.9806694954,0.31008771929824563,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 2.6, 'mutation_type': 'swap'}",245,77,12701.0
2119,3963324334.0,1870374.8626710712,0.3097953216374269,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 2.6, 'mutation_type': 'swap'}",281,84,12701.0
2124,3967476302.0,1867926.6958568739,0.3105263157894737,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 2.6, 'mutation_type': 'swap'}",282,87,12701.0
2126,3967455930.0,1866159.8918156163,0.3108187134502924,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 2.6, 'mutation_type': 'swap'}",284,90,12701.0
2128,3967460330.0,1864408.04981203,0.3111111111111111,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 2.6, 'mutation_type': 'swap'}",288,112,12701.0
2129,3967563408.0,1863580.7458900893,0.31125730994152045,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 2.6, 'mutation_type': 'swap'}",297,122,12701.0
2130,3967667483.0,1862754.68685446,0.31140350877192985,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 2.6, 'mutation_type': 'swap'}",367,127,12971.0
2126,3967187896.0,1866033.817497648,0.3108187134502924,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 2.6, 'mutation_type': 'swap'}",379,131,12971.0
2126,3967186450.0,1866033.1373471308,0.3108187134502924,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 2.6, 'mutation_type': 'swap'}",400,169,13212.0
2122,3967080358.0,1869500.6399622997,0.310233918128655,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 2.6, 'mutation_type': 'swap'}",452,178,13559.0
2130,3967439087.0,1862647.458685446,0.31140350877192985,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 2.6, 'mutation_type': 'swap'}",500,189,13649.0
2124,3967197332.0,1867795.3540489643,0.3105263157894737,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 2.6, 'mutation_type': 'swap'}",602,193,13649.0
2122,3967206081.0,1869559.8873704053,0.310233918128655,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 2.6, 'mutation_type': 'swap'}",609,205,13649.0
2125,3967228712.0,1866931.1585882353,0.31067251461988304,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 2.6, 'mutation_type': 'swap'}",610,214,13649.0
2130,3966820928.0,1862357.2431924883,0.31140350877192985,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 2.6, 'mutation_type': 'swap'}",638,216,13649.0
2133,3966825125.0,1859739.8616971401,0.3118421052631579,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 2.6, 'mutation_type': 'swap'}",639,220,13649.0
2134,3968999541.0,1859887.3200562324,0.31198830409356726,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 2.6, 'mutation_type': 'swap'}",642,223,13649.0
2131,3969876952.0,1862917.3871421868,0.3115497076023392,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 2.6, 'mutation_type': 'swap'}",647,224,13649.0
2130,3969837263.0,1863773.362910798,0.31140350877192985,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 2.6, 'mutation_type': 'swap'}",648,228,13649.0
2130,3969803759.0,1863757.6333333333,0.31140350877192985,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 2.6, 'mutation_type': 'swap'}",649,231,13649.0
2131,3970413497.0,1863169.167996246,0.3115497076023392,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 2.6, 'mutation_type': 'swap'}",659,234,13649.0
2135,3970418747.0,1859680.911943794,0.3121345029239766,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 2.6, 'mutation_type': 'swap'}",689,240,13649.0
2131,3971049275.0,1863467.5152510558,0.3115497076023392,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 2.6, 'mutation_type': 'swap'}",721,243,13649.0
2120,3969234837.0,1872280.5834905661,0.30994152046783624,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 2.6, 'mutation_type': 'swap'}",726,244,13649.0
2126,3970505456.0,1867594.2878645344,0.3108187134502924,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 2.6, 'mutation_type': 'swap'}",732,255,13649.0
2126,3970504688.0,1867593.9266227658,0.3108187134502924,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 2.6, 'mutation_type': 'swap'}",733,256,13649.0
2129,3970505253.0,1864962.5425082198,0.31125730994152045,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 2.6, 'mutation_type': 'swap'}",825,257,13649.0
2128,3970483732.0,1865828.8214285714,0.3111111111111111,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 2.6, 'mutation_type': 'swap'}",840,259,13649.0
2129,3970374682.0,1864901.2127759513,0.31125730994152045,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 2.6, 'mutation_type': 'swap'}",1183,261,14083.0
2129,3970375357.0,1864901.5298262094,0.31125730994152045,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 2.6, 'mutation_type': 'swap'}",1186,282,14083.0
2123,3970436422.0,1870200.8582195006,0.3103801169590643,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 2.6, 'mutation_type': 'swap'}",1307,284,14083.0
2120,3970603591.0,1872926.2221698114,0.30994152046783624,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 2.6, 'mutation_type': 'swap'}",1322,288,14083.0
2118,3970111817.0,1874462.6142587347,0.30964912280701756,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 2.6, 'mutation_type': 'swap'}",1323,293,14083.0
2110,3970009203.0,1881520.9492890995,0.3084795321637427,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 2.6, 'mutation_type': 'swap'}",1417,296,14083.0
2111,3969990970.0,1880621.0184746566,0.308625730994152,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 2.6, 'mutation_type': 'swap'}",1423,301,14083.0
2111,3969989132.0,1880620.1477972525,0.308625730994152,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 2.6, 'mutation_type': 'swap'}",1442,306,14189.0
2112,3970528233.0,1879984.9588068181,0.3087719298245614,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 2.6, 'mutation_type': 'swap'}",1459,310,14189.0
2116,3970562114.0,1876447.1238185256,0.30935672514619883,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 2.6, 'mutation_type': 'swap'}",1467,323,14189.0
2114,3970558353.0,1878220.6021759696,0.3090643274853801,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 2.6, 'mutation_type': 'swap'}",1503,325,14189.0
2114,3970663517.0,1878270.348628193,0.3090643274853801,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 2.6, 'mutation_type': 'swap'}",1655,331,14437.0
2110,3970607735.0,1881804.6137440759,0.3084795321637427,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 2.6, 'mutation_type': 'swap'}",1657,333,14437.0
2108,3970540995.0,1883558.3467741935,0.30818713450292395,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 2.6, 'mutation_type': 'swap'}",1658,355,14437.0
2104,3970493266.0,1887116.5712927757,0.30760233918128654,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 2.6, 'mutation_type': 'swap'}",1664,368,14437.0
2104,3970025325.0,1886894.1658745247,0.30760233918128654,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 2.6, 'mutation_type': 'swap'}",1669,369,14437.0
2104,3970024061.0,1886893.5651140683,0.30760233918128654,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 2.6, 'mutation_type': 'swap'}",1844,374,14594.0
2105,3970001540.0,1885986.4798099762,0.3077485380116959,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 2.6, 'mutation_type': 'swap'}",1853,376,14594.0
2104,3970019888.0,1886891.5817490495,0.30760233918128654,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 2.6, 'mutation_type': 'swap'}",1867,389,14594.0
2105,3970021937.0,1885996.1695961994,0.3077485380116959,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 2.6, 'mutation_type': 'swap'}",1869,396,14594.0
2099,3967976095.0,1890412.6226774654,0.30687134502923974,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 2.6, 'mutation_type': 'swap'}",1871,435,14594.0
2091,3967295855.0,1897319.8732663798,0.3057017543859649,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 2.6, 'mutation_type': 'swap'}",1895,439,14594.0
2098,3967345973.0,1891013.333174452,0.3067251461988304,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 2.6, 'mutation_type': 'swap'}",1899,466,14594.0
2095,3967307144.0,1893702.694033413,0.30628654970760233,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 2.6, 'mutation_type': 'swap'}",1901,477,14594.0
2096,3967339345.0,1892814.5729961833,0.3064327485380117,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 2.6, 'mutation_type': 'swap'}",1902,499,14594.0
2092,3967409083.0,1896467.0568833651,0.30584795321637426,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 2.6, 'mutation_type': 'swap'}",1981,502,14594.0
2100,3968335472.0,1889683.5580952382,0.30701754385964913,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 2.6, 'mutation_type': 'swap'}",2006,505,14594.0
2098,3968613781.0,1891617.6267874166,0.3067251461988304,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 2.6, 'mutation_type': 'swap'}",2062,516,14585.0
2101,3968758274.0,1888985.3755354593,0.30716374269005847,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 2.6, 'mutation_type': 'swap'}",2063,522,14585.0
2097,3966959856.0,1891730.9756795422,0.30657894736842106,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 2.6, 'mutation_type': 'swap'}",2069,532,14585.0
2100,3966967139.0,1889031.970952381,0.30701754385964913,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 2.6, 'mutation_type': 'swap'}",2131,544,14585.0
2104,3966952233.0,1885433.5708174906,0.30760233918128654,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 2.6, 'mutation_type': 'swap'}",2133,554,14585.0
2106,3966767863.0,1883555.4905033237,0.3078947368421053,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 2.6, 'mutation_type': 'swap'}",2141,564,14585.0
2106,3967232544.0,1883776.1367521368,0.3078947368421053,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 2.6, 'mutation_type': 'swap'}",2203,599,14585.0
2106,3967239501.0,1883779.4401709402,0.3078947368421053,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 2.6, 'mutation_type': 'swap'}",2205,607,14585.0
2109,3967256157.0,1881107.708392603,0.30833333333333335,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 2.6, 'mutation_type': 'swap'}",2243,611,14585.0
2109,3971709515.0,1883219.3053579896,0.30833333333333335,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 2.6, 'mutation_type': 'swap'}",2247,657,14585.0
2107,3973605770.0,1885906.867584243,0.3080409356725146,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 2.6, 'mutation_type': 'swap'}",2248,665,14585.0
2112,3973609661.0,1881443.9682765151,0.3087719298245614,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 2.6, 'mutation_type': 'swap'}",2307,671,14585.0
2115,3973617018.0,1878778.7319148937,0.3092105263157895,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 2.6, 'mutation_type': 'swap'}",2312,704,14585.0
2116,3974653944.0,1878380.8809073723,0.30935672514619883,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 2.6, 'mutation_type': 'swap'}",2346,706,14585.0
2113,3974657625.0,1881049.5149077142,0.30891812865497076,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 2.6, 'mutation_type': 'swap'}",2350,715,14585.0
2115,3974748980.0,1879313.938534279,0.3092105263157895,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 2.6, 'mutation_type': 'swap'}",2351,726,14585.0
2116,3974902629.0,1878498.406899811,0.30935672514619883,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 2.6, 'mutation_type': 'swap'}",2412,764,14585.0
2122,3978243582.0,1874761.3487276156,0.310233918128655,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 2.6, 'mutation_type': 'swap'}",2423,765,14585.0
2125,3978219826.0,1872103.4475294119,0.31067251461988304,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 2.6, 'mutation_type': 'swap'}",2425,812,14585.0
2125,3978233801.0,1872110.024,0.31067251461988304,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 2.6, 'mutation_type': 'swap'}",2426,851,14585.0
2121,3977903268.0,1875484.8033946252,0.31008771929824563,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 2.6, 'mutation_type': 'swap'}",2436,863,14585.0
2123,3977910893.0,1873721.5699481866,0.3103801169590643,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 2.6, 'mutation_type': 'swap'}",2437,935,14585.0
2123,3978664910.0,1874076.7357512952,0.3103801169590643,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 2.6, 'mutation_type': 'swap'}",2522,984,14585.0
2122,3978664824.0,1874959.860508954,0.310233918128655,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 2.6, 'mutation_type': 'swap'}",2633,986,14585.0
2121,3978565660.0,1875797.1051390853,0.31008771929824563,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 2.6, 'mutation_type': 'swap'}",2636,987,14585.0
2185,2975071263.0,1361588.6787185355,0.3194444444444444,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 2.8, 'mutation_type': 'scramble'}",42,1,5584.0
2185,2935208626.0,1343344.908924485,0.3194444444444444,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 2.8, 'mutation_type': 'scramble'}",55,2,10103.0
2185,2912486896.0,1332945.947826087,0.3194444444444444,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 2.8, 'mutation_type': 'scramble'}",81,3,10385.0
2144,2924694290.0,1364129.7994402985,0.3134502923976608,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 2.8, 'mutation_type': 'scramble'}",85,6,14076.0
2163,2963412193.0,1370047.2459546926,0.3162280701754386,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 2.8, 'mutation_type': 'scramble'}",209,11,13246.0
2112,2914099033.0,1379781.7391098484,0.3087719298245614,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 2.8, 'mutation_type': 'scramble'}",310,15,10407.0
2152,2927325160.0,1360281.2081784387,0.3146198830409357,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 2.8, 'mutation_type': 'scramble'}",450,259,16188.0
2133,2956106451.0,1385891.4444444445,0.3118421052631579,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 2.8, 'mutation_type': 'scramble'}",509,425,15820.0
1879,170009577.0,90478.75306013838,0.2747076023391813,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 1.4, 'mutation_type': 'scramble'}",124,1,60150.0
1865,164628733.0,88272.77908847186,0.27266081871345027,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 1.4, 'mutation_type': 'scramble'}",245,3,72373.0
1854,163260375.0,88058.45469255664,0.2710526315789474,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 1.4, 'mutation_type': 'scramble'}",418,8,62315.0
1850,164889422.0,89129.4172972973,0.27046783625730997,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 1.4, 'mutation_type': 'scramble'}",451,337,79971.0
1839,165813433.0,90164.99891245241,0.268859649122807,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 1.4, 'mutation_type': 'scramble'}",583,471,66397.0
1835,165072915.0,89957.99182561308,0.2682748538011696,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 1.4, 'mutation_type': 'scramble'}",732,649,76306.0
1834,165834156.0,90422.11341330425,0.2681286549707602,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 1.4, 'mutation_type': 'scramble'}",960,970,79632.0
3407,51883119.0,15228.388318168476,0.13986042692939243,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",1334,1,244621.0
3407,51944787.0,15246.488699735837,0.13986042692939243,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",1390,8,244621.0
3416,52155744.0,15268.07494145199,0.14022988505747128,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",1475,21,244621.0
3418,52189238.0,15268.940315974254,0.140311986863711,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",1686,42,244621.0
3429,52292651.0,15250.11694371537,0.14076354679802955,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",1723,49,244621.0
3438,52455741.0,15257.632635253054,0.14113300492610836,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",2770,50,244621.0
3442,52574727.0,15274.47036606624,0.14129720853858785,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",2771,51,244621.0
3437,52453010.0,15261.277276694793,0.14109195402298852,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",2805,60,244621.0
3446,52614715.0,15268.344457341846,0.14146141215106733,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",2806,68,244621.0
3431,52394222.0,15270.83124453512,0.1408456486042693,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",3069,72,244621.0
3431,52395905.0,15271.321772078112,0.1408456486042693,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",3070,77,244621.0
3433,52443405.0,15276.261287503641,0.14092775041050903,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",3100,78,244621.0
3444,52605088.0,15274.415795586527,0.1413793103448276,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",3254,80,244621.0
3442,52593245.0,15279.850377687391,0.14129720853858785,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",3525,82,244621.0
3442,52630514.0,15290.678094131319,0.14129720853858785,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",3528,84,244621.0
3442,52648565.0,15295.922428820453,0.14129720853858785,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",3535,102,244621.0
3432,52482543.0,15292.116258741258,0.14088669950738916,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",4350,106,244621.0
3444,52591507.0,15270.472415795586,0.1413793103448276,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",6239,114,244328.0
3441,52637108.0,15297.038070328394,0.14125615763546798,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",6428,116,244328.0
3448,52704535.0,15285.537993039443,0.14154351395730705,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",6449,120,244328.0
3459,52896077.0,15292.303266840127,0.1419950738916256,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",6624,122,244328.0
3468,53101616.0,15311.88465974625,0.14236453201970442,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",7071,124,244139.0
3475,53258882.0,15326.296978417266,0.14265188834154352,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",7516,126,244139.0
3482,53333604.0,15316.945433658817,0.1429392446633826,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",7561,136,244139.0
3486,53440035.0,15329.901032702237,0.14310344827586208,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",9570,142,244139.0
3489,53421752.0,15311.47950702207,0.14322660098522166,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",9571,147,244139.0
3493,53510243.0,15319.279415974806,0.14339080459770115,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",9582,164,244139.0
3501,53714198.0,15342.530134247358,0.1437192118226601,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",9736,165,244139.0
3501,53817447.0,15372.021422450729,0.1437192118226601,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",9793,171,244139.0
3512,53993106.0,15373.891230068337,0.14417077175697865,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",9824,187,244139.0
3517,54038775.0,15365.019903326698,0.144376026272578,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",9841,194,244139.0
3519,54072058.0,15365.745382210855,0.14445812807881772,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",9844,204,244139.0
3519,54048821.0,15359.142085819834,0.14445812807881772,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",9893,216,244139.0
3522,54179384.0,15383.130039750142,0.14458128078817734,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",9898,221,244139.0
3524,54245021.0,15393.0252553916,0.14466338259441708,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",9905,222,244139.0
3524,54249831.0,15394.390181611805,0.14466338259441708,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",10562,224,244139.0
3525,54191524.0,15373.481985815602,0.14470443349753695,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",10569,226,244139.0
3527,54213730.0,15371.060391267367,0.1447865353037767,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",10609,250,244139.0
3524,54154821.0,15367.429341657207,0.14466338259441708,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",10610,254,244139.0
3528,54229701.0,15371.230442176871,0.14482758620689656,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",10627,266,244139.0
