violation_count,total_violation_magnitude,average_violation_magnitude,violation_ratio
7740,41512256984.0,5363340.695607235,0.31773399014778325
7741,41512266291.0,5362649.04934763,0.3177750410509031
7744,41512289299.0,5360574.547908057,0.31789819376026274
7752,41517465852.0,5355710.249226006,0.31822660098522165
7752,41517465852.0,5355710.249226006,0.31822660098522165
7757,41518211384.0,5352354.18125564,0.31843185550082104
7752,41517708199.0,5355741.511738906,0.31822660098522165
7744,41518142722.0,5361330.413481405,0.31789819376026274
7740,41518146613.0,5364101.629586563,0.31773399014778325
7740,41518146898.0,5364101.666408269,0.31773399014778325
7743,41518201966.0,5362030.474751389,0.31785714285714284
7742,41518329341.0,5362739.517049858,0.317816091954023
7751,41522498166.0,5357050.466520449,0.3181855500821018
7681,8593581066.0,1118810.1895586513,0.315311986863711
7680,8593077329.0,1118890.2772135416,0.31527093596059114
7682,8590507646.0,1118264.4683676127,0.3153530377668309
7688,8590703965.0,1117417.2691207076,0.3155993431855501
7688,8590698281.0,1117416.5297866806,0.3155993431855501
7693,8591617489.0,1116809.7606915378,0.31580459770114944
7698,8592326081.0,1116176.4199792154,0.31600985221674877
7697,8600732604.0,1117413.6162141094,0.3159688013136289
7693,8600933088.0,1118020.679578838,0.31580459770114944
7697,8601574553.0,1117523.0028582565,0.3159688013136289
7694,8601068152.0,1117892.9233168704,0.3158456486042693
7698,8556029175.0,1111461.3113795791,0.31600985221674877
7694,8556221939.0,1112064.1979464518,0.3158456486042693
7694,8555893109.0,1112021.4594489213,0.3158456486042693
7699,8556518901.0,1111380.5560462398,0.31605090311986866
7700,8557879968.0,1111412.9828571428,0.3160919540229885
7705,8558030365.0,1110711.2738481506,0.31629720853858784
7712,8558481565.0,1109761.6137188796,0.3165845648604269
7709,8558823079.0,1110237.7842781164,0.3164614121510673
7706,8233474486.0,1068449.8424604204,0.31633825944170774
7704,8223449218.0,1067425.9109553478,0.316256157635468
7703,8224517413.0,1067703.1563027392,0.3162151067323481
7698,8224240099.0,1068360.626006755,0.31600985221674877
7699,8217067917.0,1067290.2866606053,0.31605090311986866
7701,8217042074.0,1067009.7486040774,0.31613300492610835
7692,8216273522.0,1068158.2841913677,0.31576354679802954
7693,8215609156.0,1067933.0763031328,0.31580459770114944
7693,8216213122.0,1068011.5848173664,0.31580459770114944
7699,8134270966.0,1056536.0392258735,0.31605090311986866
7702,8141229898.0,1057028.0314204104,0.31617405582922825
7702,8141846500.0,1057108.0888081018,0.31617405582922825
7704,7935912403.0,1030102.8560488059,0.316256157635468
7704,7936140750.0,1030132.496105919,0.316256157635468
7703,7936715201.0,1030340.8024146437,0.3162151067323481
7705,7936861992.0,1030092.4064892926,0.31629720853858784
7707,7936239989.0,1029744.3867912288,0.3163793103448276
7705,7936186951.0,1030004.7957170669,0.31629720853858784
7707,7936202841.0,1029739.5667574932,0.3163793103448276
7708,7937144413.0,1029728.1283082512,0.3164203612479475
7710,7937010259.0,1029443.6133592736,0.31650246305418717
7713,7937017943.0,1029044.2036820952,0.3166256157635468
7713,7936912878.0,1029030.581874757,0.3166256157635468
7716,7957630204.0,1031315.474857439,0.3167487684729064
7719,7957979288.0,1030959.8766679622,0.31687192118226604
7716,7926149593.0,1027235.561560394,0.3167487684729064
7720,7926205643.0,1026710.5755181347,0.3169129720853859
7723,7931277466.0,1026968.4663990677,0.31703612479474547
7720,7930556099.0,1027274.1060880829,0.3169129720853859
7722,7930454014.0,1026994.8218078219,0.3169950738916256
7720,7930750535.0,1027299.2920984456,0.3169129720853859
7720,7930878044.0,1027315.8088082902,0.3169129720853859
7724,7919938579.0,1025367.5011651993,0.31707717569786537
7726,7916594519.0,1024669.2362153766,0.3171592775041051
7729,7906130067.0,1022917.5917971277,0.3172824302134647
7728,7892078629.0,1021231.7066511387,0.31724137931034485
7732,7892760498.0,1020791.580186239,0.3174055829228243
7732,7892771960.0,1020793.0625969995,0.3174055829228243
7735,7893255326.0,1020459.6413703943,0.3175287356321839
7736,7893753402.0,1020392.1150465357,0.31756978653530377
7739,7893794329.0,1020001.8515312056,0.3176929392446634
7743,7894132317.0,1019518.5738086014,0.31785714285714284
7734,7949179984.0,1027822.5994310835,0.317487684729064
7733,7949483317.0,1027994.7390404759,0.3174466338259442
7728,7948641532.0,1028550.9228778468,0.31724137931034485
7729,7949082711.0,1028474.927028076,0.3172824302134647
7729,7949127986.0,1028480.7848363307,0.3172824302134647
7728,7949769207.0,1028696.8435559006,0.31724137931034485
7726,7160153478.0,926760.7400983692,0.3171592775041051
7720,7159592873.0,927408.4032383419,0.3169129720853859
7717,7160050519.0,927828.238823377,0.3167898193760263
7716,7160205367.0,927968.5545619492,0.3167487684729064
7715,7160140563.0,928080.435904083,0.31670771756978655
7716,7160206091.0,927968.6483929497,0.3167487684729064
7716,7160208179.0,927968.9189994816,0.3167487684729064
7720,7160042476.0,927466.6419689119,0.3169129720853859
7723,7160434270.0,927157.0982778713,0.31703612479474547
7724,7160632071.0,927062.6710253755,0.31707717569786537
7729,7160845790.0,926490.5925734248,0.3172824302134647
7729,7160840040.0,926489.8486220727,0.3172824302134647
7729,7160791848.0,926483.6134040626,0.3172824302134647
7728,7159370972.0,926419.6392339545,0.31724137931034485
7726,7244956569.0,937737.0656225731,0.3171592775041051
7730,7249067808.0,937783.6750323415,0.31732348111658454
7734,7248891051.0,937275.8017843289,0.317487684729064
7735,7248912028.0,937157.3404007757,0.3175287356321839
7737,7249287756.0,936963.6494765413,0.31761083743842367
7737,7249376555.0,936975.1266640817,0.31761083743842367
7741,7250561180.0,936643.9968996254,0.3177750410509031
7736,7250019921.0,937179.4106773527,0.31756978653530377
7735,7249972231.0,937294.4060762767,0.3175287356321839
7738,7250226875.0,936963.9280175756,0.3176518883415435
7738,7250239027.0,936965.4984492117,0.3176518883415435
7738,7250284858.0,936971.4212974929,0.3176518883415435
7732,7249960842.0,937656.6013967926,0.3174055829228243
7731,7250019562.0,937785.4820851119,0.31736453201970444
7730,7249662581.0,937860.6184993532,0.31732348111658454
7724,7249108916.0,938517.4671154842,0.31707717569786537
7728,7249663287.0,938103.4274068323,0.31724137931034485
7725,7249776647.0,938482.4138511327,0.3171182266009852
7726,7249856719.0,938371.3071447061,0.3171592775041051
7724,7251995363.0,938891.1655877783,0.31707717569786537
7726,7252437084.0,938705.2917421693,0.3171592775041051
7727,7252752352.0,938624.6087744273,0.31720032840722495
7731,7251890047.0,938027.4281464235,0.31736453201970444
7726,7251249131.0,938551.5313228061,0.3171592775041051
7731,7270393724.0,940420.8671581943,0.31736453201970444
7734,7270633935.0,940087.1392552366,0.317487684729064
7737,7270860391.0,939751.8923355306,0.31761083743842367
7736,7271285529.0,939928.3258790072,0.31756978653530377
7738,7271382743.0,939697.950762471,0.3176518883415435
7741,7271537852.0,939353.8111355122,0.3177750410509031
2271,207815419493.0,91508330.90841039,0.3320175438596491
2255,207022304110.0,91805899.827051,0.3296783625730994
2236,207784013038.0,92926660.57155634,0.32690058479532164
2238,208017027300.0,92947733.37801608,0.32719298245614037
2193,207182550884.0,94474487.40720475,0.3206140350877193
2251,203763928223.0,90521514.09284763,0.329093567251462
2233,207534040423.0,92939561.31795791,0.32646198830409356
1987,458872504.0,230937.3447408153,0.2904970760233918
1983,483298663.0,243720.95965708522,0.2899122807017544
1988,483613268.0,243266.23138833,0.29064327485380115
1987,483740511.0,243452.69803724208,0.2904970760233918
1984,483660635.0,243780.56199596773,0.29005847953216374
1983,484256094.0,244203.7791225416,0.2899122807017544
1985,484118932.0,243888.6307304786,0.2902046783625731
1984,484175711.0,244040.17691532258,0.29005847953216374
1987,484308589.0,243738.5953699044,0.2904970760233918
1990,484424906.0,243429.60100502512,0.2909356725146199
1990,484307445.0,243370.57537688443,0.2909356725146199
1990,484329467.0,243381.6417085427,0.2909356725146199
1995,484526376.0,242870.36390977443,0.2916666666666667
1994,484317760.0,242887.54262788364,0.2915204678362573
1994,484372834.0,242915.1624874624,0.2915204678362573
1995,477120576.0,239158.1834586466,0.2916666666666667
1999,477378258.0,238808.5332666333,0.2922514619883041
1998,477304970.0,238891.37637637637,0.29210526315789476
1998,477310104.0,238893.94594594595,0.29210526315789476
2000,476869487.0,238434.7435,0.29239766081871343
2000,477265039.0,238632.5195,0.29239766081871343
1995,477287718.0,239241.96390977444,0.2916666666666667
1999,477824536.0,239031.78389194596,0.2922514619883041
1997,477940022.0,239329.00450676013,0.29195906432748536
1999,478111568.0,239175.37168584293,0.2922514619883041
2000,478021248.0,239010.624,0.29239766081871343
2000,477858921.0,238929.4605,0.29239766081871343
2004,477985965.0,238515.9505988024,0.2929824561403509
2002,477669760.0,238596.2837162837,0.29269005847953217
2003,477783160.0,238533.7793310035,0.2928362573099415
2007,477996253.0,238164.5505729945,0.29342105263157897
2006,477837438.0,238204.10667996012,0.2932748538011696
2005,477777945.0,238293.23940149625,0.29312865497076024
2007,478343967.0,238337.80119581465,0.29342105263157897
2008,478468985.0,238281.3670318725,0.2935672514619883
2008,478479335.0,238286.52141434263,0.2935672514619883
2008,478501255.0,238297.437749004,0.2935672514619883
2010,478546122.0,238082.64776119404,0.29385964912280704
2012,474418108.0,235794.28827037773,0.2941520467836257
2012,474207161.0,235689.44383697814,0.2941520467836257
2012,474295370.0,235733.2852882704,0.2941520467836257
2016,474867423.0,235549.3169642857,0.29473684210526313
2022,472580403.0,233719.2893175074,0.2956140350877193
2022,472579961.0,233719.07072205737,0.2956140350877193
2022,472500168.0,233679.60830860535,0.2956140350877193
2023,473330465.0,233974.52545724172,0.29576023391812867
2022,473128896.0,233990.5519287834,0.2956140350877193
2023,473198592.0,233909.33860603065,0.29576023391812867
2022,473190313.0,234020.92631058357,0.2956140350877193
2020,473105438.0,234210.61287128713,0.2953216374269006
2019,473067078.0,234307.61664190193,0.2951754385964912
2019,473081613.0,234314.81575037146,0.2951754385964912
2029,473596649.0,233413.8240512568,0.2966374269005848
2026,473937754.0,233927.81539980258,0.29619883040935674
2022,473442359.0,234145.578140455,0.2956140350877193
2025,475552203.0,234840.59407407406,0.29605263157894735
2026,475705418.0,234800.30503455084,0.29619883040935674
2025,475781667.0,234953.90962962963,0.29605263157894735
2025,475663966.0,234895.78567901233,0.29605263157894735
2025,475715971.0,234921.46716049383,0.29605263157894735
2025,477704395.0,235903.40493827162,0.29605263157894735
2023,475144552.0,234871.25654967868,0.29576023391812867
2024,474905530.0,234637.11956521738,0.295906432748538
2026,475039633.0,234471.68460019742,0.29619883040935674
2025,475181086.0,234657.32641975308,0.29605263157894735
2027,475312510.0,234490.63147508632,0.2963450292397661
2026,475212733.0,234557.12388943732,0.29619883040935674
2028,475224975.0,234331.84171597633,0.2964912280701754
2031,475505080.0,234123.62383062532,0.2969298245614035
2030,475495144.0,234234.06108374384,0.29678362573099415
2026,476022900.0,234957.00888450147,0.29619883040935674
2026,476189147.0,235039.06564659427,0.29619883040935674
2027,476354993.0,235004.9299457326,0.2963450292397661
2028,476422866.0,234922.5177514793,0.2964912280701754
2025,346030416.0,170879.21777777778,0.29605263157894735
2028,345992673.0,170607.82692307694,0.2964912280701754
2029,346180956.0,170616.53819615574,0.2966374269005848
2030,346330032.0,170605.92709359605,0.29678362573099415
2209,71818094245.0,32511586.34902671,0.322953216374269
2227,71606876137.0,32153963.24068253,0.3255847953216374
2236,73369410469.0,32812795.379695885,0.32690058479532164
2253,71936853765.0,31929362.523302265,0.3293859649122807
2197,72691080800.0,33086518.343195267,0.3211988304093567
2203,73168842526.0,33213273.95642306,0.32207602339181285
7887,266785811334.0,33826018.93419551,0.3237684729064039
7879,266792856780.0,33861258.63434446,0.323440065681445
7881,266792605473.0,33852633.609059766,0.32352216748768475
7879,266792593287.0,33861225.191902526,0.323440065681445
7880,266859642009.0,33865436.80317259,0.32348111658456485
7876,266780387700.0,33872573.34941595,0.32331691297208537
7876,266780387820.0,33872573.364652105,0.32331691297208537
7876,266788755495.0,33873635.791645505,0.32331691297208537
7874,266788762106.0,33882240.5519431,0.3232348111658456
7872,266786915549.0,33890614.27197663,0.32315270935960594
7874,266786901435.0,33882004.24625349,0.3232348111658456
7874,266786893921.0,33882003.29197358,0.3232348111658456
7876,266880313866.0,33885260.77526663,0.32331691297208537
7875,266880591187.0,33889598.88088889,0.3232758620689655
7876,266880681245.0,33885307.420645,0.32331691297208537
7881,266882312266.0,33864016.275345765,0.32352216748768475
7886,267004452145.0,33858033.49543495,0.3237274220032841
7882,267003515634.0,33875097.13702106,0.3235632183908046
7883,267004049025.0,33870867.56628187,0.32360426929392444
7887,267005181610.0,33853833.093698494,0.3237684729064039
7883,267005026085.0,33870991.5114804,0.32360426929392444
7884,267005028800.0,33866695.68746829,0.32364532019704434
7882,267005127299.0,33875301.611139305,0.3235632183908046
7882,267005123832.0,33875301.17127632,0.3235632183908046
7892,267005328342.0,33832403.48986315,0.3239737274220033
7886,267004797913.0,33858077.341237634,0.3237274220032841
7889,267004794647.0,33845201.50171124,0.32385057471264367
7893,267005818149.0,33828179.164956294,0.32401477832512315
7893,267005796406.0,33828176.41023692,0.32401477832512315
7892,267005781745.0,33832460.940826155,0.3239737274220033
7892,267005537525.0,33832429.99556513,0.3239737274220033
7900,267005533505.0,33798168.79810127,0.3243021346469622
7898,267004982101.0,33806657.64763231,0.3242200328407225
7900,267004971949.0,33798097.71506329,0.3243021346469622
7905,267005003417.0,33776724.02492093,0.32450738916256155
7905,267005080349.0,33776733.75698925,0.32450738916256155
7897,266907620530.0,33798609.66569583,0.32417898193760264
7895,266907749008.0,33807187.968081065,0.3240968801313629
7907,266913583929.0,33756618.68331858,0.3245894909688013
7901,266802295525.0,33768168.0198709,0.3243431855500821
7903,266802566261.0,33759656.619131975,0.3244252873563218
7904,266802406681.0,33755365.21773785,0.3244663382594417
7905,266802406868.0,33751095.11296648,0.32450738916256155
7904,266802400450.0,33755364.429402836,0.3244663382594417
7904,266802400450.0,33755364.429402836,0.3244663382594417
7904,266802400762.0,33755364.46887652,0.3244663382594417
7903,266846744098.0,33765246.62760977,0.3244252873563218
7910,266847925100.0,33735515.18331226,0.32471264367816094
7900,266844439817.0,33777777.19202532,0.3243021346469622
7897,266844435912.0,33790608.57439534,0.32417898193760264
7897,266844436017.0,33790608.58769153,0.32417898193760264
7897,266844486621.0,33790614.99569457,0.32417898193760264
7898,266844468625.0,33786334.3409724,0.3242200328407225
7899,266844463203.0,33782056.36194455,0.3242610837438424
7895,266843445061.0,33799043.07295757,0.3240968801313629
7894,266843652652.0,33803350.98201165,0.324055829228243
7895,266843699525.0,33799075.303989865,0.3240968801313629
7893,266843649225.0,33807633.24781452,0.32401477832512315
7892,266843658861.0,33811918.25405474,0.3239737274220033
7889,266720825157.0,33809205.87615667,0.32385057471264367
7885,266720891938.0,33826365.49625872,0.3236863711001642
7885,266732671926.0,33827859.47064046,0.3236863711001642
7886,266732750871.0,33823579.87205174,0.3237274220032841
7894,266734877254.0,33789571.478844695,0.324055829228243
7892,266734869467.0,33798133.48542828,0.3239737274220033
7894,266821770022.0,33800578.923486196,0.324055829228243
7895,266973842507.0,33815559.53223559,0.3240968801313629
7897,266973849421.0,33806996.2544004,0.32417898193760264
7890,266973376416.0,33836929.837262355,0.32389162561576357
7897,266972879734.0,33806873.462580726,0.32417898193760264
7896,266974020570.0,33811299.46428572,0.32413793103448274
7907,266974132052.0,33764276.217528775,0.3245894909688013
7910,266974840815.0,33751560.15360303,0.32471264367816094
7910,266974944121.0,33751573.21378002,0.32471264367816094
7910,266974944125.0,33751573.21428572,0.32471264367816094
7903,266798290320.0,33759115.56624067,0.3244252873563218
7908,266788310089.0,33736508.61014163,0.3246305418719212
7911,266788322368.0,33723716.643660724,0.3247536945812808
7904,266788338625.0,33753585.35235324,0.3244663382594417
7900,266725017904.0,33762660.494177215,0.3243021346469622
7906,266714241328.0,33735674.339489,0.32454844006568145
7907,266714227305.0,33731406.00796762,0.3245894909688013
7907,266714227281.0,33731406.00493234,0.3245894909688013
7905,266711071983.0,33739541.04781783,0.32450738916256155
7900,266710927479.0,33760876.89607595,0.3243021346469622
7897,266710944171.0,33773704.466379635,0.32417898193760264
7899,266711157310.0,33765180.06203317,0.3242610837438424
7900,266711158312.0,33760906.115443036,0.3243021346469622
7905,266713669680.0,33739869.66223909,0.32450738916256155
1627,80894573.0,49720.08174554395,0.2378654970760234
1635,81081541.0,49591.156574923545,0.23903508771929824
1638,82198447.0,50182.20207570207,0.2394736842105263
1635,82047347.0,50181.86360856269,0.23903508771929824
1631,81884827.0,50205.289393010426,0.23845029239766083
1631,82013957.0,50284.46167995095,0.23845029239766083
1633,82103953.0,50277.9871402327,0.23874269005847953
1644,82548903.0,50212.22810218978,0.24035087719298245
1644,82536839.0,50204.8899026764,0.24035087719298245
1649,82693440.0,50147.62886597938,0.24108187134502923
1651,82077598.0,49713.869170199876,0.24137426900584796
1653,82145412.0,49694.74410163339,0.24166666666666667
1653,82065287.0,49646.27162734422,0.24166666666666667
1660,82126896.0,49474.03373493976,0.24269005847953215
1653,82087635.0,49659.791288566244,0.24166666666666667
1656,82205677.0,49641.10929951691,0.24210526315789474
1655,82380518.0,49776.748036253775,0.24195906432748537
1655,82394740.0,49785.3413897281,0.24195906432748537
1654,82200076.0,49697.7484885127,0.24181286549707603
1653,82119162.0,49678.86388384755,0.24166666666666667
1654,82407926.0,49823.41354292624,0.24181286549707603
1654,82335138.0,49779.406287787184,0.24181286549707603
1656,82490693.0,49813.22041062802,0.24210526315789474
1654,82411254.0,49825.42563482467,0.24181286549707603
1656,82500355.0,49819.05495169082,0.24210526315789474
1656,82511011.0,49825.48973429952,0.24210526315789474
1657,82576946.0,49835.21182860591,0.2422514619883041
1657,82580378.0,49837.28304164152,0.2422514619883041
1656,82518819.0,49830.20471014493,0.24210526315789474
1656,82720587.0,49952.04528985507,0.24210526315789474
1659,82658578.0,49824.338758288126,0.2425438596491228
1660,82675690.0,49804.632530120485,0.24269005847953215
1661,82879351.0,49897.26128838049,0.24283625730994152
1654,82790820.0,50054.90931076179,0.24181286549707603
1657,82803183.0,49971.74592637296,0.2422514619883041
1659,82866020.0,49949.37914406269,0.2425438596491228
1662,83040247.0,49964.04753309266,0.24298245614035088
1669,89883445.0,53854.67046135411,0.24400584795321636
1665,89651898.0,53844.983783783784,0.24342105263157895
1665,89861754.0,53971.02342342342,0.24342105263157895
1664,89911612.0,54033.42067307692,0.2432748538011696
1660,89781556.0,54085.27469879518,0.24269005847953215
1666,89883218.0,53951.511404561825,0.2435672514619883
1666,89835266.0,53922.728691476594,0.2435672514619883
1668,89891161.0,53891.583333333336,0.24385964912280703
1670,89972913.0,53875.99580838323,0.24415204678362573
1679,90063351.0,53641.06670637284,0.24546783625730995
1680,90087374.0,53623.436904761904,0.24561403508771928
1680,90161462.0,53667.5369047619,0.24561403508771928
1685,90405426.0,53653.07181008902,0.2463450292397661
1686,90542142.0,53702.33807829182,0.24649122807017543
1686,90548239.0,53705.95432977461,0.24649122807017543
1689,90647484.0,53669.321492007104,0.2469298245614035
1688,90664309.0,53711.083530805685,0.24678362573099416
1693,90776774.0,53618.88600118134,0.24751461988304094
1690,90659353.0,53644.5875739645,0.24707602339181287
1690,90804879.0,53730.69763313609,0.24707602339181287
1689,90856389.0,53793.00710479574,0.2469298245614035
1689,90829549.0,53777.11604499704,0.2469298245614035
1686,90950374.0,53944.46856465006,0.24649122807017543
1692,91059798.0,53817.84751773049,0.24736842105263157
1692,91127473.0,53857.844562647755,0.24736842105263157
1691,91126690.0,53889.23122412773,0.24722222222222223
1690,91117148.0,53915.472189349115,0.24707602339181287
1693,91091486.0,53804.77613703485,0.24751461988304094
1696,91192224.0,53769.0,0.247953216374269
1689,91133662.0,53957.171107164,0.2469298245614035
1687,91339237.0,54142.99762892709,0.2466374269005848
1685,91212780.0,54132.213649851634,0.2463450292397661
1675,90925230.0,54283.71940298507,0.2448830409356725
1676,90956246.0,54269.836515513125,0.24502923976608187
1675,90203331.0,53852.73492537314,0.2448830409356725
1677,90097177.0,53725.209898628505,0.24517543859649124
1678,89997354.0,53633.7032181168,0.24532163742690058
1677,89955993.0,53641.021466905186,0.24517543859649124
1673,89903830.0,53738.09324566647,0.2445906432748538
1678,90064021.0,53673.433253873656,0.24532163742690058
1681,90304466.0,53720.68173706127,0.24576023391812865
1681,90154737.0,53631.61035098156,0.24576023391812865
1684,90205041.0,53565.93883610451,0.24619883040935672
1690,90481229.0,53539.18875739645,0.24707602339181287
1694,90416619.0,53374.627508854785,0.2476608187134503
1695,90484012.0,53382.89793510325,0.24780701754385964
1696,90847921.0,53565.99115566038,0.247953216374269
1693,90811654.0,53639.48848198464,0.24751461988304094
1690,90591527.0,53604.45384615385,0.24707602339181287
1689,90574551.0,53626.14031971581,0.2469298245614035
1686,90661840.0,53773.333333333336,0.24649122807017543
1681,89611806.0,53308.62938726948,0.24576023391812865
1679,89342377.0,53211.659916617034,0.24546783625730995
1677,89499136.0,53368.596302921884,0.24517543859649124
1680,89438678.0,53237.308333333334,0.24561403508771928
1678,89516788.0,53347.311084624554,0.24532163742690058
1678,89486394.0,53329.1978545888,0.24532163742690058
1670,89299358.0,53472.66946107784,0.24415204678362573
1668,89186179.0,53468.93225419664,0.24385964912280703
1669,89227654.0,53461.745955662074,0.24400584795321636
1662,88912006.0,53496.99518652226,0.24298245614035088
1667,89142407.0,53474.74925014997,0.24371345029239766
1667,89208087.0,53514.149370125975,0.24371345029239766
1671,89360021.0,53476.97247157391,0.2442982456140351
1671,89353385.0,53473.00119688809,0.2442982456140351
1673,89382914.0,53426.726838015544,0.2445906432748538
1674,89421537.0,53417.8835125448,0.24473684210526317
1674,89305782.0,53348.73476702509,0.24473684210526317
1670,88798658.0,53172.849101796404,0.24415204678362573
1678,88971854.0,53022.558998808105,0.24532163742690058
1680,89026703.0,52992.08511904762,0.24561403508771928
1674,89003782.0,53168.328554360814,0.24473684210526317
1996,459988862.0,230455.34168336674,0.291812865497076
1995,460024396.0,230588.66967418545,0.2916666666666667
1989,460184450.0,231364.73102061337,0.29078947368421054
1993,460201259.0,230908.81033617663,0.29137426900584795
1991,460136387.0,231108.18031140132,0.2910818713450292
1993,460137395.0,230876.76618163573,0.29137426900584795
1995,460163298.0,230658.2947368421,0.2916666666666667
1992,459726481.0,230786.3860441767,0.2912280701754386
1993,459799750.0,230707.3507275464,0.29137426900584795
1993,459126606.0,230369.5965880582,0.29137426900584795
1993,459035016.0,230323.6407425991,0.29137426900584795
1990,457122564.0,229709.8311557789,0.2909356725146199
1994,457139145.0,229257.34453360082,0.2915204678362573
1993,457083324.0,229344.36728549923,0.29137426900584795
2000,457462734.0,228731.367,0.29239766081871343
1998,457453243.0,228955.5770770771,0.29210526315789476
1996,457587916.0,229252.4629258517,0.291812865497076
1995,457576475.0,229361.64160401002,0.2916666666666667
1996,457584662.0,229250.83266533067,0.291812865497076
1999,457607842.0,228918.38019009505,0.2922514619883041
1999,457475413.0,228852.13256628314,0.2922514619883041
1999,457393830.0,228811.32066033015,0.2922514619883041
1996,457363764.0,229140.1623246493,0.291812865497076
1995,457365749.0,229256.01453634087,0.2916666666666667
1999,457410182.0,228819.50075037518,0.2922514619883041
1998,457387807.0,228922.82632632632,0.29210526315789476
2001,457207313.0,228489.41179410295,0.29254385964912283
2002,457183343.0,228363.3081918082,0.29269005847953217
2003,457186465.0,228250.8562156765,0.2928362573099415
2003,456526096.0,227921.16625062405,0.2928362573099415
2003,456530909.0,227923.56914628058,0.2928362573099415
2003,456530499.0,227923.36445332,0.2928362573099415
2003,456364048.0,227840.2636045931,0.2928362573099415
1996,455932210.0,228422.95090180362,0.291812865497076
1997,455947625.0,228316.28693039558,0.29195906432748536
1997,455946015.0,228315.48072108164,0.29195906432748536
1996,455884543.0,228399.06963927855,0.291812865497076
1998,455890603.0,228173.47497497496,0.29210526315789476
1999,455895335.0,228061.69834917458,0.2922514619883041
1999,455904091.0,228066.07853926963,0.2922514619883041
1995,455873501.0,228508.02055137846,0.2916666666666667
1995,455882885.0,228512.72431077695,0.2916666666666667
1998,455842009.0,228149.15365365366,0.29210526315789476
1998,455797793.0,228127.02352352353,0.29210526315789476
1998,455805423.0,228130.84234234234,0.29210526315789476
2007,456584382.0,227495.95515695066,0.29342105263157897
2006,456512351.0,227573.4551345962,0.2932748538011696
2004,456408978.0,227748.99101796406,0.2929824561403509
2003,457939102.0,228626.61108337494,0.2928362573099415
2002,458365557.0,228953.82467532466,0.29269005847953217
2005,459030835.0,228943.05985037406,0.29312865497076024
2008,459169647.0,228670.14292828686,0.2935672514619883
2007,459264774.0,228831.4768310912,0.29342105263157897
2011,459329697.0,228408.6011934361,0.2940058479532164
2011,459098126.0,228293.44903033317,0.2940058479532164
2011,459100666.0,228294.71208354054,0.2940058479532164
2013,459113331.0,228074.18330849477,0.2942982456140351
2007,458634124.0,228517.25161933232,0.29342105263157897
2006,456362103.0,227498.5558325025,0.2932748538011696
2011,458605788.0,228048.62655395325,0.2940058479532164
2009,458580428.0,228263.03036336484,0.29371345029239765
2008,458649707.0,228411.20866533864,0.2935672514619883
2006,458650785.0,228639.4740777667,0.2932748538011696
2007,459994954.0,229195.29347284505,0.29342105263157897
2011,459971492.0,228727.7434112382,0.2940058479532164
2010,459926325.0,228819.0671641791,0.29385964912280704
2007,459714662.0,229055.63627304434,0.29342105263157897
2006,458583570.0,228605.9670987039,0.2932748538011696
2008,459069348.0,228620.19322709163,0.2935672514619883
2010,458900377.0,228308.64527363185,0.29385964912280704
2014,461157666.0,228976.00099304866,0.29444444444444445
2013,461144235.0,229083.07749627423,0.2942982456140351
2011,461329429.0,229402.99801093983,0.2940058479532164
2010,461306124.0,229505.53432835822,0.29385964912280704
2012,461306157.0,229277.41401590456,0.2941520467836257
2006,461260488.0,229940.42273180457,0.2932748538011696
2002,461241553.0,230390.3861138861,0.29269005847953217
2004,462190074.0,230633.76946107784,0.2929824561403509
2007,462156749.0,230272.42102640757,0.29342105263157897
2006,462131971.0,230374.86091724827,0.2932748538011696
2009,462052549.0,229991.31358885017,0.29371345029239765
2012,462320920.0,229781.7693836978,0.2941520467836257
2012,462284149.0,229763.4935387674,0.2941520467836257
2009,462336689.0,230132.74713787955,0.29371345029239765
2008,462340919.0,230249.46165338645,0.2935672514619883
2007,462325610.0,230356.55705032387,0.29342105263157897
2011,462214613.0,229843.16907011438,0.2940058479532164
2010,462211545.0,229955.99253731343,0.29385964912280704
2013,462274805.0,229644.71187282662,0.2942982456140351
2003,462403853.0,230855.64303544682,0.2928362573099415
2002,462713083.0,231125.4160839161,0.29269005847953217
2007,462715494.0,230550.81913303438,0.29342105263157897
2014,461810424.0,229300.11122144986,0.29444444444444445
2014,461772729.0,229281.3947368421,0.29444444444444445
2008,461636563.0,229898.68675298805,0.2935672514619883
2008,461626782.0,229893.8157370518,0.2935672514619883
2008,461609285.0,229885.10209163345,0.2935672514619883
2013,464192277.0,230597.2563338301,0.2942982456140351
2013,463984849.0,230494.21212121213,0.2942982456140351
2010,459722644.0,228717.73333333334,0.29385964912280704
2005,459641419.0,229247.59052369077,0.29312865497076024
2014,459996207.0,228399.30834160873,0.29444444444444445
2016,460634482.0,228489.32638888888,0.29473684210526313
2015,460671740.0,228621.21091811414,0.2945906432748538
2015,460671630.0,228621.15632754343,0.2945906432748538
2014,460396618.0,228598.1221449851,0.29444444444444445
2011,460046527.0,228765.05569368473,0.2940058479532164
2010,460070777.0,228890.93383084578,0.29385964912280704
2012,460476936.0,228865.2763419483,0.2941520467836257
2009,459167735.0,228555.36834245894,0.29371345029239765
2014,459300636.0,228053.94041708045,0.29444444444444445
2009,457710575.0,227830.05226480836,0.29371345029239765
2009,457713803.0,227831.65903434544,0.29371345029239765
2007,457736531.0,228070.02042850025,0.29342105263157897
2008,457760661.0,227968.45667330676,0.2935672514619883
